game_id,stint_num,period,start_clock,end_clock,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,possessions,home_points,away_points,start_margin,end_margin
18446910,50,3,3:11,1:14,,,,,,,,,,,1,0,0,0,0
18446910,51,3,1:14,1:14,,,,,,,,,,,0,0,0,0,0
18446910,52,3,1:14,1:14,,,,,,,,,,,0,0,0,0,0
18446910,53,3,1:14,22.5,,,,,,,,,,,2,0,0,0,0
18446910,54,3,22.5,12:00,,,,,,,,,,,1,0,0,0,0
18446910,55,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446910,56,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446910,57,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446910,58,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446910,59,4,12:00,9:24,,,,,,,,,,,5,0,0,0,0
18446910,60,4,9:24,9:24,,,,,,,,,,,0,0,0,0,0
18446910,61,4,9:24,8:51,,,,,,,,,,,3,0,0,0,0
18446910,62,4,8:51,7:13,,,,,,,,,,,3,0,0,0,0
18446910,63,4,7:13,7:13,,,,,,,,,,,0,0,0,0,0
18446910,64,4,7:13,7:13,,,,,,,,,,,0,0,0,0,0
18446910,65,4,7:13,6:06,,,,,,,,,,,2,0,0,0,0
18446910,66,4,6:06,6:06,,,,,,,,,,,0,0,0,0,0
18446910,67,4,6:06,4:38,,,,,,,,,,,2,0,0,0,0
18446910,68,4,4:38,3:52,,,,,,,,,,,3,0,0,0,0
18446910,69,4,3:52,2:03,,,,,,,,,,,6,0,0,0,0
18446910,70,4,2:03,1:45,,,,,,,,,,,0,0,0,0,0
18446910,71,4,1:45,1:12,,,,,,,,,,,2,0,0,0,0
18446910,72,4,1:12,1:12,,,,,,,,,,,0,0,0,0,0
18446910,73,4,1:12,1:12,,,,,,,,,,,0,0,0,0,0
18446910,74,4,1:12,1:12,,,,,,,,,,,0,0,0,0,0
18446910,75,4,1:12,1:12,,,,,,,,,,,0,0,0,0,0
18446910,76,4,1:12,1:12,,,,,,,,,,,0,0,0,0,0
18446910,77,4,1:12,31.2,,,,,,,,,,,1,0,0,0,0
18446910,78,4,31.2,31.2,,,,,,,,,,,0,0,0,0,0
18446910,79,4,31.2,31.2,,,,,,,,,,,0,0,0,0,0
18446910,80,4,31.2,0.0,,,,,,,,,,,0,0,0,0,0
