game_id,stint_num,period,start_clock,end_clock,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,possessions,home_points,away_points,start_margin,end_margin
18446847,2,1,8:28,8:28,,,,,,,,,,,0,0,0,0,0
18446847,3,1,8:28,6:54,,,,,,,,,,,7,0,0,0,0
18446847,4,1,6:54,5:37,,,,,,,,,,,2,0,0,0,0
18446847,5,1,5:37,5:37,,,,,,,,,,,0,0,0,0,0
18446847,6,1,5:37,5:37,,,,,,,,,,,0,0,0,0,0
18446847,7,1,5:37,4:05,,,,,,,,,,,1,0,0,0,0
18446847,8,1,4:05,4:05,,,,,,,,,,,0,0,0,0,0
18446847,9,1,4:05,4:05,,,,,,,,,,,0,0,0,0,0
18446847,10,1,4:05,2:35,,,,,,,,,,,3,0,0,0,0
18446847,11,1,2:35,1:30,,,,,,,,,,,2,0,0,0,0
18446847,12,1,1:30,1:15,,,,,,,,,,,1,0,0,0,0
18446847,13,1,1:15,12:00,,,,,,,,,,,3,0,0,0,0
18446847,14,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446847,15,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446847,16,2,12:00,10:19,,,,,,,,,,,2,0,0,0,0
18446847,17,2,10:19,10:19,,,,,,,,,,,0,0,0,0,0
18446847,18,2,10:19,9:10,,,,,,,,,,,5,0,0,0,0
18446847,19,2,9:10,9:10,,,,,,,,,,,0,0,0,0,0
18446847,20,2,9:10,8:36,,,,,,,,,,,0,0,0,0,0
18446847,21,2,8:36,8:36,,,,,,,,,,,0,0,0,0,0
18446847,22,2,8:36,7:40,,,,,,,,,,,5,0,0,0,0
18446847,23,2,7:40,7:05,,,,,,,,,,,2,0,0,0,0
18446847,24,2,7:05,7:05,,,,,,,,,,,0,0,0,0,0
18446847,25,2,7:05,7:05,,,,,,,,,,,0,0,0,0,0
18446847,26,2,7:05,6:44,,,,,,,,,,,1,0,0,0,0
18446847,27,2,6:44,5:37,,,,,,,,,,,2,0,0,0,0
18446847,28,2,5:37,5:37,,,,,,,,,,,0,0,0,0,0
18446847,29,2,5:37,4:38,,,,,,,,,,,4,0,0,0,0
18446847,30,2,4:38,3:34,,,,,,,,,,,2,0,0,0,0
18446847,31,2,3:34,3:34,,,,,,,,,,,0,0,0,0,0
18446847,32,2,3:34,3:34,,,,,,,,,,,0,0,0,0,0
18446847,33,2,3:34,3:34,,,,,,,,,,,0,0,0,0,0
18446847,34,2,3:34,50.5,,,,,,,,,,,6,0,0,0,0
18446847,35,2,50.5,12:00,,,,,,,,,,,2,0,0,0,0
18446847,36,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446847,37,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446847,38,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446847,39,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446847,40,3,12:00,10:15,,,,,,,,,,,6,0,0,0,0
18446847,41,3,10:15,8:38,,,,,,,,,,,2,0,0,0,0
18446847,42,3,8:38,8:28,,,,,,,,,,,0,0,0,0,0
18446847,43,3,8:28,7:11,,,,,,,,,,,1,0,0,0,0
18446847,44,3,7:11,6:52,,,,,,,,,,,2,0,0,0,0
18446847,45,3,6:52,6:52,,,,,,,,,,,0,0,0,0,0
18446847,46,3,6:52,5:03,,,,,,,,,,,2,0,0,0,0
18446847,47,3,5:03,4:22,,,,,,,,,,,2,0,0,0,0
18446847,48,3,4:22,4:10,,,,,,,,,,,0,0,0,0,0
18446847,49,3,4:10,4:10,,,,,,,,,,,0,0,0,0,0
18446847,50,3,4:10,3:11,,,,,,,,,,,1,0,0,0,0
18446847,51,3,3:11,3:07,,,,,,,,,,,0,0,0,0,0
18446847,52,3,3:07,1:18,,,,,,,,,,,5,0,0,0,0
18446847,53,3,1:18,1:18,,,,,,,,,,,0,0,0,0,0
18446847,54,3,1:18,1:18,,,,,,,,,,,0,0,0,0,0
18446847,55,3,1:18,12:00,,,,,,,,,,,2,0,0,0,0
18446847,56,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446847,57,4,12:00,11:13,,,,,,,,,,,2,0,0,0,0
18446847,58,4,11:13,10:23,,,,,,,,,,,1,0,0,0,0
18446847,59,4,10:23,9:24,,,,,,,,,,,5,0,0,0,0
18446847,60,4,9:24,8:10,,,,,,,,,,,4,0,0,0,0
18446847,61,4,8:10,8:10,,,,,,,,,,,0,0,0,0,0
18446847,62,4,8:10,8:10,,,,,,,,,,,0,0,0,0,0
18446847,63,4,8:10,7:48,,,,,,,,,,,2,0,0,0,0
18446847,64,4,7:48,7:12,,,,,,,,,,,2,0,0,0,0
18446847,65,4,7:12,6:54,,,,,,,,,,,0,0,0,0,0
18446847,66,4,6:54,5:24,,,,,,,,,,,3,0,0,0,0
18446847,67,4,5:24,5:24,,,,,,,,,,,0,0,0,0,0
18446847,68,4,5:24,5:10,,,,,,,,,,,0,0,0,0,0
18446847,69,4,5:10,4:27,,,,,,,,,,,3,0,0,0,0
18446847,70,4,4:27,4:27,,,,,,,,,,,0,0,0,0,0
18446847,71,4,4:27,0.0,,,,,,,,,,,8,0,0,0,0
18446864,1,1,12:00,7:51,,,,,,,,,,,12,0,0,0,0
18446864,2,1,7:51,6:15,,,,,,,,,,,5,0,0,0,0
18446864,3,1,6:15,6:15,,,,,,,,,,,0,0,0,0,0
18446864,4,1,6:15,6:15,,,,,,,,,,,0,0,0,0,0
18446864,5,1,6:15,6:15,,,,,,,,,,,0,0,0,0,0
18446864,6,1,6:15,4:41,,,,,,,,,,,3,0,0,0,0
18446864,7,1,4:41,3:57,,,,,,,,,,,1,0,0,0,0
18446864,8,1,3:57,3:57,,,,,,,,,,,0,0,0,0,0
18446864,9,1,3:57,3:57,,,,,,,,,,,0,0,0,0,0
18446864,10,1,3:57,3:57,,,,,,,,,,,0,0,0,0,0
18446864,11,1,3:57,31.1,,,,,,,,,,,7,0,0,0,0
18446864,12,1,31.1,31.1,,,,,,,,,,,0,0,0,0,0
18446864,13,1,31.1,12:00,,,,,,,,,,,0,0,0,0,0
18446864,14,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,15,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,16,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,17,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,18,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,19,2,12:00,9:53,,,,,,,,,,,5,0,0,0,0
18446864,20,2,9:53,8:53,,,,,,,,,,,2,0,0,0,0
18446864,21,2,8:53,8:53,,,,,,,,,,,0,0,0,0,0
18446864,22,2,8:53,8:28,,,,,,,,,,,0,0,0,0,0
18446864,23,2,8:28,6:55,,,,,,,,,,,6,0,0,0,0
18446864,24,2,6:55,6:55,,,,,,,,,,,0,0,0,0,0
18446864,25,2,6:55,6:55,,,,,,,,,,,0,0,0,0,0
18446864,26,2,6:55,6:55,,,,,,,,,,,0,0,0,0,0
18446864,27,2,6:55,5:37,,,,,,,,,,,3,0,0,0,0
18446864,28,2,5:37,4:24,,,,,,,,,,,3,0,0,0,0
18446864,29,2,4:24,4:24,,,,,,,,,,,0,0,0,0,0
18446864,30,2,4:24,3:14,,,,,,,,,,,3,0,0,0,0
18446864,31,2,3:14,3:14,,,,,,,,,,,0,0,0,0,0
18446864,32,2,3:14,3:14,,,,,,,,,,,0,0,0,0,0
18446864,33,2,3:14,12:00,,,,,,,,,,,4,0,0,0,0
18446864,34,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,35,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,36,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,37,3,12:00,8:00,,,,,,,,,,,6,0,0,0,0
18446864,38,3,8:00,8:00,,,,,,,,,,,0,0,0,0,0
18446864,39,3,8:00,7:49,,,,,,,,,,,0,0,0,0,0
18446864,40,3,7:49,6:01,,,,,,,,,,,3,0,0,0,0
18446864,41,3,6:01,5:15,,,,,,,,,,,2,0,0,0,0
18446864,42,3,5:15,4:52,,,,,,,,,,,1,0,0,0,0
18446864,43,3,4:52,3:08,,,,,,,,,,,4,0,0,0,0
18446864,44,3,3:08,3:08,,,,,,,,,,,0,0,0,0,0
18446864,45,3,3:08,3:08,,,,,,,,,,,0,0,0,0,0
18446864,46,3,3:08,3:08,,,,,,,,,,,0,0,0,0,0
18446864,47,3,3:08,3:08,,,,,,,,,,,0,0,0,0,0
18446864,48,3,3:08,12:00,,,,,,,,,,,3,0,0,0,0
18446864,49,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,50,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,51,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446864,52,4,12:00,11:21,,,,,,,,,,,1,0,0,0,0
18446864,53,4,11:21,9:56,,,,,,,,,,,2,0,0,0,0
18446864,54,4,9:56,9:47,,,,,,,,,,,1,0,0,0,0
18446864,55,4,9:47,9:32,,,,,,,,,,,0,0,0,0,0
18446864,56,4,9:32,8:24,,,,,,,,,,,2,0,0,0,0
18446864,57,4,8:24,8:24,,,,,,,,,,,0,0,0,0,0
18446864,58,4,8:24,8:24,,,,,,,,,,,0,0,0,0,0
18446864,59,4,8:24,8:24,,,,,,,,,,,0,0,0,0,0
18446864,60,4,8:24,6:42,,,,,,,,,,,2,0,0,0,0
18446864,61,4,6:42,5:44,,,,,,,,,,,2,0,0,0,0
18446864,62,4,5:44,5:44,,,,,,,,,,,0,0,0,0,0
18446864,63,4,5:44,4:39,,,,,,,,,,,2,0,0,0,0
18446864,64,4,4:39,4:39,,,,,,,,,,,0,0,0,0,0
18446864,65,4,4:39,3:06,,,,,,,,,,,2,0,0,0,0
18446864,66,4,3:06,1:35,,,,,,,,,,,3,0,0,0,0
18446864,67,4,1:35,7.7,,,,,,,,,,,2,0,0,0,0
18446864,68,4,7.7,0.0,,,,,,,,,,,1,0,0,0,0
18446881,1,1,12:00,6:53,,,,,,,,,,,9,0,0,0,0
18446881,2,1,6:53,6:53,,,,,,,,,,,0,0,0,0,0
18446881,3,1,6:53,5:15,,,,,,,,,,,5,0,0,0,0
18446881,4,1,5:15,4:19,,,,,,,,,,,0,0,0,0,0
18446881,5,1,4:19,4:19,,,,,,,,,,,0,0,0,0,0
18446881,6,1,4:19,4:19,,,,,,,,,,,0,0,0,0,0
18446881,7,1,4:19,4:19,,,,,,,,,,,0,0,0,0,0
18446881,8,1,4:19,4:19,,,,,,,,,,,0,0,0,0,0
18446881,9,1,4:19,2:36,,,,,,,,,,,4,0,0,0,0
18446881,10,1,2:36,2:36,,,,,,,,,,,0,0,0,0,0
18446881,11,1,2:36,2:10,,,,,,,,,,,1,0,0,0,0
18446881,12,1,2:10,12:00,,,,,,,,,,,1,0,0,0,0
18446881,13,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446881,14,2,12:00,11:52,,,,,,,,,,,0,0,0,0,0
18446881,15,2,11:52,11:45,,,,,,,,,,,0,0,0,0,0
18446881,16,2,11:45,9:48,,,,,,,,,,,5,0,0,0,0
18446881,17,2,9:48,8:50,,,,,,,,,,,3,0,0,0,0
18446881,18,2,8:50,8:50,,,,,,,,,,,0,0,0,0,0
18446881,19,2,8:50,8:25,,,,,,,,,,,1,0,0,0,0
18446881,20,2,8:25,8:25,,,,,,,,,,,0,0,0,0,0
18446881,21,2,8:25,8:25,,,,,,,,,,,0,0,0,0,0
18446881,22,2,8:25,7:38,,,,,,,,,,,1,0,0,0,0
18446881,23,2,7:38,7:38,,,,,,,,,,,0,0,0,0,0
18446881,24,2,7:38,7:38,,,,,,,,,,,0,0,0,0,0
18446881,25,2,7:38,6:41,,,,,,,,,,,3,0,0,0,0
18446881,26,2,6:41,4:13,,,,,,,,,,,2,0,0,0,0
18446881,27,2,4:13,3:26,,,,,,,,,,,2,0,0,0,0
18446881,28,2,3:26,3:26,,,,,,,,,,,0,0,0,0,0
18446881,29,2,3:26,3:26,,,,,,,,,,,0,0,0,0,0
18446881,30,2,3:26,3:00,,,,,,,,,,,0,0,0,0,0
18446881,31,2,3:00,3:00,,,,,,,,,,,0,0,0,0,0
18446881,32,2,3:00,12:00,,,,,,,,,,,7,0,0,0,0
18446881,33,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446881,34,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446881,35,3,12:00,8:01,,,,,,,,,,,5,0,0,0,0
18446881,36,3,8:01,8:01,,,,,,,,,,,0,0,0,0,0
18446881,37,3,8:01,6:20,,,,,,,,,,,1,0,0,0,0
18446881,38,3,6:20,6:20,,,,,,,,,,,0,0,0,0,0
18446881,39,3,6:20,6:20,,,,,,,,,,,0,0,0,0,0
18446881,40,3,6:20,6:20,,,,,,,,,,,0,0,0,0,0
18446881,41,3,6:20,4:06,,,,,,,,,,,3,0,0,0,0
18446881,42,3,4:06,4:06,,,,,,,,,,,0,0,0,0,0
18446881,43,3,4:06,4:06,,,,,,,,,,,0,0,0,0,0
18446881,44,3,4:06,2:46,,,,,,,,,,,1,0,0,0,0
18446881,45,3,2:46,2:46,,,,,,,,,,,0,0,0,0,0
18446881,46,3,2:46,2:38,,,,,,,,,,,0,0,0,0,0
18446881,47,3,2:38,1:19,,,,,,,,,,,3,0,0,0,0
18446881,48,3,1:19,26.8,,,,,,,,,,,3,0,0,0,0
18446881,49,3,26.8,12:00,,,,,,,,,,,1,0,0,0,0
18446881,50,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446881,51,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446881,52,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446881,53,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446881,54,4,12:00,10:42,,,,,,,,,,,2,0,0,0,0
18446881,55,4,10:42,10:07,,,,,,,,,,,0,0,0,0,0
18446881,56,4,10:07,10:07,,,,,,,,,,,0,0,0,0,0
18446881,57,4,10:07,9:24,,,,,,,,,,,2,0,0,0,0
18446881,58,4,9:24,9:24,,,,,,,,,,,0,0,0,0,0
18446881,59,4,9:24,9:12,,,,,,,,,,,1,0,0,0,0
18446881,60,4,9:12,8:10,,,,,,,,,,,2,0,0,0,0
18446881,61,4,8:10,5:37,,,,,,,,,,,5,0,0,0,0
18446881,62,4,5:37,5:37,,,,,,,,,,,0,0,0,0,0
18446881,63,4,5:37,5:37,,,,,,,,,,,0,0,0,0,0
18446881,64,4,5:37,4:55,,,,,,,,,,,3,0,0,0,0
18446881,65,4,4:55,2:25,,,,,,,,,,,5,0,0,0,0
18446881,66,4,2:25,2:25,,,,,,,,,,,0,0,0,0,0
18446881,67,4,2:25,2:25,,,,,,,,,,,0,0,0,0,0
18446881,68,4,2:25,1:39,,,,,,,,,,,2,0,0,0,0
18446881,69,4,1:39,1:39,,,,,,,,,,,0,0,0,0,0
18446881,70,4,1:39,0.0,,,,,,,,,,,4,0,0,0,0
18446894,1,1,12:00,9:02,,,,,,,,,,,6,0,0,0,0
18446894,2,1,9:02,8:08,,,,,,,,,,,3,0,0,0,0
18446894,3,1,8:08,6:00,,,,,,,,,,,6,0,0,0,0
18446894,4,1,6:00,6:00,,,,,,,,,,,0,0,0,0,0
18446894,5,1,6:00,6:00,,,,,,,,,,,0,0,0,0,0
18446894,6,1,6:00,6:00,,,,,,,,,,,0,0,0,0,0
18446894,7,1,6:00,4:34,,,,,,,,,,,3,0,0,0,0
18446894,8,1,4:34,3:29,,,,,,,,,,,3,0,0,0,0
18446894,9,1,3:29,3:29,,,,,,,,,,,0,0,0,0,0
18446894,10,1,3:29,3:29,,,,,,,,,,,0,0,0,0,0
18446894,11,1,3:29,2:34,,,,,,,,,,,2,0,0,0,0
18446894,12,1,2:34,1:34,,,,,,,,,,,0,0,0,0,0
18446894,13,1,1:34,1:34,,,,,,,,,,,0,0,0,0,0
18446894,14,1,1:34,29.5,,,,,,,,,,,4,0,0,0,0
18446894,15,1,29.5,12:00,,,,,,,,,,,0,0,0,0,0
18446894,16,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,17,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,18,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,19,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,20,2,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,21,2,12:00,9:17,,,,,,,,,,,6,0,0,0,0
18446894,22,2,9:17,9:17,,,,,,,,,,,0,0,0,0,0
18446894,23,2,9:17,7:42,,,,,,,,,,,0,0,0,0,0
18446894,24,2,7:42,7:42,,,,,,,,,,,0,0,0,0,0
18446894,25,2,7:42,7:15,,,,,,,,,,,1,0,0,0,0
18446894,26,2,7:15,7:15,,,,,,,,,,,0,0,0,0,0
18446894,27,2,7:15,6:40,,,,,,,,,,,1,0,0,0,0
18446894,28,2,6:40,4:36,,,,,,,,,,,3,0,0,0,0
18446894,29,2,4:36,4:36,,,,,,,,,,,0,0,0,0,0
18446894,30,2,4:36,4:36,,,,,,,,,,,0,0,0,0,0
18446894,31,2,4:36,4:36,,,,,,,,,,,0,0,0,0,0
18446894,32,2,4:36,2:41,,,,,,,,,,,5,0,0,0,0
18446894,33,2,2:41,2:35,,,,,,,,,,,0,0,0,0,0
18446894,34,2,2:35,2:35,,,,,,,,,,,0,0,0,0,0
18446894,35,2,2:35,2:06,,,,,,,,,,,0,0,0,0,0
18446894,36,2,2:06,1:25,,,,,,,,,,,1,0,0,0,0
18446894,37,2,1:25,1:25,,,,,,,,,,,0,0,0,0,0
18446894,38,2,1:25,23.7,,,,,,,,,,,3,0,0,0,0
18446894,39,2,23.7,23.7,,,,,,,,,,,0,0,0,0,0
18446894,40,2,23.7,12:00,,,,,,,,,,,0,0,0,0,0
18446894,41,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,42,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,43,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,44,3,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,45,3,12:00,8:26,,,,,,,,,,,5,0,0,0,0
18446894,46,3,8:26,8:08,,,,,,,,,,,1,0,0,0,0
18446894,47,3,8:08,6:21,,,,,,,,,,,3,0,0,0,0
18446894,48,3,6:21,6:21,,,,,,,,,,,0,0,0,0,0
18446894,49,3,6:21,6:21,,,,,,,,,,,0,0,0,0,0
18446894,50,3,6:21,5:30,,,,,,,,,,,3,0,0,0,0
18446894,51,3,5:30,5:30,,,,,,,,,,,0,0,0,0,0
18446894,52,3,5:30,5:30,,,,,,,,,,,0,0,0,0,0
18446894,53,3,5:30,4:26,,,,,,,,,,,3,0,0,0,0
18446894,54,3,4:26,2:47,,,,,,,,,,,2,0,0,0,0
18446894,55,3,2:47,2:47,,,,,,,,,,,0,0,0,0,0
18446894,56,3,2:47,1:19,,,,,,,,,,,1,0,0,0,0
18446894,57,3,1:19,1:19,,,,,,,,,,,0,0,0,0,0
18446894,58,3,1:19,12:00,,,,,,,,,,,1,0,0,0,0
18446894,59,4,12:00,12:00,,,,,,,,,,,0,0,0,0,0
18446894,60,4,12:00,11:33,,,,,,,,,,,0,0,0,0,0
18446894,61,4,11:33,11:01,,,,,,,,,,,1,0,0,0,0
18446894,62,4,11:01,10:35,,,,,,,,,,,1,0,0,0,0
18446894,63,4,10:35,8:00,,,,,,,,,,,4,0,0,0,0
18446894,64,4,8:00,8:00,,,,,,,,,,,0,0,0,0,0
18446894,65,4,8:00,8:00,,,,,,,,,,,0,0,0,0,0
18446894,66,4,8:00,7:32,,,,,,,,,,,0,0,0,0,0
18446894,67,4,7:32,7:32,,,,,,,,,,,0,0,0,0,0
18446894,68,4,7:32,7:32,,,,,,,,,,,0,0,0,0,0
18446894,69,4,7:32,6:45,,,,,,,,,,,1,0,0,0,0
18446894,70,4,6:45,6:45,,,,,,,,,,,0,0,0,0,0
18446894,71,4,6:45,3:46,,,,,,,,,,,5,0,0,0,0
18446894,72,4,3:46,3:46,,,,,,,,,,,0,0,0,0,0
18446894,73,4,3:46,3:46,,,,,,,,,,,0,0,0,0,0
18446894,74,4,3:46,58.3,,,,,,,,,,,5,0,0,0,0
18446894,75,4,58.3,58.3,,,,,,,,,,,0,0,0,0,0
18446894,76,4,58.3,58.3,,,,,,,,,,,0,0,0,0,0
18446894,77,4,58.3,37.3,,,,,,,,,,,2,0,0,0,0
18446894,78,4,37.3,37.3,,,,,,,,,,,0,0,0,0,0
18446894,79,4,37.3,31.7,,,,,,,,,,,1,0,0,0,0
18446894,80,4,31.7,26.1,,,,,,,,,,,0,0,0,0,0
18446894,81,4,26.1,0.0,,,,,,,,,,,0,0,0,0,0
