player_id,player_name,season,season_type,category,stat_type,l,w,gp,pf,age,ast,blk,dd2,fga,fgm,fta,ftm,min,pfd,pts,reb,stl,td3,tov,blka,dreb,fg3a,fg3m,oreb,w_pct,fg_pct,ft_pct,l_rank,w_rank,fg3_pct,gp_rank,pf_rank,ast_rank,blk_rank,dd2_rank,fga_rank,fgm_rank,fta_rank,ftm_rank,min_rank,pfd_rank,pts_rank,reb_rank,stl_rank,td3_rank,tov_rank,blka_rank,dreb_rank,fg3a_rank,fg3m_rank,oreb_rank,plus_minus,team_count,w_pct_rank,fg_pct_rank,ft_pct_rank,fg3_pct_rank,nba_fantasy_pts,plus_minus_rank,nba_fantasy_pts_rank,pie,pace,poss,ast_to,e_pace,fga_pg,fgm_pg,ts_pct,ast_pct,efg_pct,reb_pct,usg_pct,dreb_pct,oreb_pct,pie_rank,ast_ratio,e_tov_pct,e_usg_pct,pace_rank,def_rating,net_rating,off_rating,pace_per40,tm_tov_pct,ast_to_rank,e_pace_rank,fga_pg_rank,fgm_pg_rank,ts_pct_rank,ast_pct_rank,e_def_rating,e_net_rating,e_off_rating,efg_pct_rank,reb_pct_rank,sp_work_pace,usg_pct_rank,dreb_pct_rank,oreb_pct_rank,ast_ratio_rank,e_tov_pct_rank,e_usg_pct_rank,def_rating_rank,net_rating_rank,off_rating_rank,tm_tov_pct_rank,e_def_rating_rank,e_net_rating_rank,e_off_rating_rank,sp_work_pace_rank,sp_work_def_rating,sp_work_net_rating,sp_work_off_rating,sp_work_def_rating_rank,sp_work_net_rating_rank,sp_work_off_rating_rank,pct_pts_fb,pct_pts_ft,pct_ast_2pm,pct_ast_3pm,pct_ast_fgm,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_3pt,pct_uast_2pm,pct_uast_3pm,pct_uast_fgm,pct_pts_paint,pct_pts_2pt_mr,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov,pct_ast_2pm_rank,pct_ast_3pm_rank,pct_ast_fgm_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_3pt_rank,pct_uast_2pm_rank,pct_uast_3pm_rank,pct_uast_fgm_rank,pct_pts_paint_rank,pct_pts_2pt_mr_rank,pct_pts_off_tov_rank,def_ws,pct_blk,pct_stl,pct_dreb,def_ws_raw,opp_pts_fb,def_ws_rank,pct_blk_rank,pct_stl_rank,opp_pts_paint,pct_dreb_rank,opp_pts_fb_rank,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,pct_pf,pct_ast,pct_fga,pct_fgm,pct_fta,pct_ftm,pct_pfd,pct_pts,pct_reb,pct_tov,pct_blka,pct_fg3a,pct_fg3m,pct_oreb,pct_pf_rank,pct_ast_rank,pct_fga_rank,pct_fgm_rank,pct_fta_rank,pct_ftm_rank,pct_pfd_rank,pct_pts_rank,pct_reb_rank,pct_tov_rank,pct_blka_rank,pct_fg3a_rank,pct_fg3m_rank,pct_oreb_rank,40+_ft._fga,40+_ft._fgm,5-9_ft._fga,5-9_ft._fgm,10-14_ft._fga,10-14_ft._fgm,15-19_ft._fga,15-19_ft._fgm,20-24_ft._fga,20-24_ft._fgm,25-29_ft._fga,25-29_ft._fgm,30-34_ft._fga,30-34_ft._fgm,35-39_ft._fga,35-39_ft._fgm,40+_ft._fg_pct,5-9_ft._fg_pct,10-14_ft._fg_pct,15-19_ft._fg_pct,20-24_ft._fg_pct,25-29_ft._fg_pct,30-34_ft._fg_pct,35-39_ft._fg_pct,less_than_5_ft._fga,less_than_5_ft._fgm,less_than_5_ft._fg_pct,corner_3_fga,corner_3_fgm,backcourt_fga,backcourt_fgm,mid-range_fga,mid-range_fgm,corner_3_fg_pct,backcourt_fg_pct,mid-range_fg_pct,left_corner_3_fga,left_corner_3_fgm,right_corner_3_fga,right_corner_3_fgm,restricted_area_fga,restricted_area_fgm,left_corner_3_fg_pct,above_the_break_3_fga,above_the_break_3_fgm,right_corner_3_fg_pct,restricted_area_fg_pct,above_the_break_3_fg_pct,in_the_paint_(non-ra)_fga,in_the_paint_(non-ra)_fgm,in_the_paint_(non-ra)_fg_pct,ppp,fgmx,poss_pct,play_type,season_id,team_name,percentile,ft_poss_pct,sf_poss_pct,tov_poss_pct,type_grouping,score_poss_pct,plusone_poss_pct,drives,drive_pf,drive_ast,drive_fga,drive_fgm,drive_fta,drive_ftm,drive_pts,drive_tov,drive_fg_pct,drive_ft_pct,drive_passes,drive_pf_pct,drive_ast_pct,drive_pts_pct,drive_tov_pct,drive_passes_pct,ft_ast,ast_adj,passes_made,potential_ast,secondary_ast,ast_to_pass_pct,passes_received,ast_points_created,ast_to_pass_pct_adj,reb_chances,reb_contest,avg_reb_dist,dreb_chances,dreb_contest,oreb_chances,oreb_contest,avg_dreb_dist,avg_oreb_dist,reb_uncontest,dreb_uncontest,oreb_uncontest,reb_chance_pct,dreb_chance_pct,oreb_chance_pct,reb_contest_pct,dreb_contest_pct,oreb_contest_pct,reb_chance_defer,dreb_chance_defer,oreb_chance_defer,reb_chance_pct_adj,dreb_chance_pct_adj,oreb_chance_pct_adj,def_rim_fga,def_rim_fgm,def_rim_fg_pct,g,box_outs,def_boxouts,deflections,off_boxouts,charges_drawn,screen_assists,screen_ast_pts,contested_shots,pct_box_outs_def,pct_box_outs_off,pct_box_outs_reb,box_out_player_rebs,contested_shots_2pt,contested_shots_3pt,loose_balls_recovered,pct_box_outs_team_reb,box_out_player_team_rebs,def_loose_balls_recovered,off_loose_balls_recovered,pct_loose_balls_recovered_def,pct_loose_balls_recovered_off
1057396055,Kobe Sanders,2025,regular,general,base,19.0,21.0,40.0,2.2,23.0,1.6,0.1,0.0,5.7,2.6,1.0,0.8,21.3,1.0,7.0,2.5,0.6,0.0,1.4,0.3,2.0,2.8,1.1,0.5,0.525,0.449,0.846,160.0,167.0,0.391,183.0,131.0,245.0,399.0,209.0,261.0,266.0,318.0,293.0,225.0,297.0,262.0,315.0,281.0,25.0,163.0,312.0,288.0,238.0,214.0,353.0,0.7,1.0,241.0,267.0,119.0,109.0,13.1,180.0,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Kris Dunn,2025,regular,general,base,25.0,23.0,48.0,2.4,31.0,3.1,0.2,0.0,6.2,3.0,1.1,0.9,27.3,1.0,7.9,2.9,1.5,0.0,1.4,0.3,2.1,2.9,1.1,0.8,0.479,0.475,0.792,80.0,123.0,0.362,36.0,95.0,115.0,343.0,209.0,245.0,237.0,294.0,280.0,137.0,279.0,240.0,270.0,20.0,25.0,162.0,312.0,277.0,220.0,217.0,222.0,-1.0,1.0,299.0,194.0,204.0,192.0,19.7,297.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Nicolas Batum,2025,regular,general,base,24.0,23.0,47.0,1.7,37.0,0.8,0.4,0.0,3.8,1.5,0.2,0.2,20.1,0.2,4.6,2.7,0.8,0.0,0.6,0.0,2.3,3.6,1.4,0.4,0.489,0.397,0.818,92.0,123.0,0.394,54.0,264.0,383.0,191.0,209.0,351.0,365.0,461.0,449.0,240.0,487.0,355.0,289.0,189.0,25.0,339.0,467.0,257.0,175.0,153.0,382.0,0.1,1.0,289.0,402.0,160.0,99.0,12.0,230.0,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057279105,Yanic Konan Niederhauser,2025,regular,general,base,13.0,15.0,28.0,1.1,22.0,0.3,0.4,0.0,2.0,1.3,1.1,0.8,8.2,0.8,3.3,2.0,0.1,0.0,0.4,0.3,1.2,0.1,0.0,0.8,0.536,0.643,0.656,303.0,255.0,0.0,318.0,386.0,476.0,175.0,209.0,451.0,398.0,287.0,300.0,439.0,349.0,398.0,365.0,488.0,25.0,409.0,312.0,390.0,469.0,454.0,243.0,0.7,1.0,232.0,30.0,396.0,454.0,7.2,183.0,425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Bogdan Bogdanovic,2025,regular,general,base,11.0,5.0,16.0,2.5,33.0,2.7,0.1,0.0,7.3,2.8,1.2,1.0,22.5,1.4,8.0,2.9,0.5,0.0,1.2,0.4,2.6,4.5,1.5,0.3,0.313,0.376,0.842,340.0,416.0,0.333,410.0,78.0,148.0,434.0,209.0,206.0,256.0,279.0,239.0,210.0,229.0,231.0,273.0,330.0,25.0,188.0,234.0,224.0,129.0,145.0,421.0,-0.3,1.0,403.0,434.0,126.0,271.0,16.0,259.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56677856,Jordan Miller,2025,regular,general,base,9.0,18.0,27.0,1.0,26.0,1.5,0.2,1.0,6.0,3.1,2.7,2.1,19.0,1.7,9.1,3.2,0.7,0.0,1.0,0.8,2.3,2.1,0.8,0.9,0.667,0.522,0.792,379.0,208.0,0.386,334.0,397.0,255.0,327.0,145.0,252.0,217.0,124.0,118.0,265.0,180.0,210.0,242.0,208.0,25.0,228.0,59.0,253.0,287.0,264.0,186.0,1.3,1.0,74.0,96.0,207.0,119.0,17.1,160.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38017691,TyTy Washington Jr.,2025,regular,general,base,1.0,1.0,2.0,0.0,24.0,1.5,0.5,0.0,4.5,3.0,0.0,0.0,10.9,0.0,7.0,0.5,1.0,0.0,0.0,0.0,0.5,2.0,1.0,0.0,0.5,0.667,0.0,493.0,486.0,0.5,499.0,516.0,258.0,136.0,209.0,315.0,226.0,485.0,482.0,397.0,499.0,262.0,494.0,104.0,25.0,492.0,468.0,478.0,294.0,222.0,493.0,-3.5,1.0,259.0,18.0,482.0,15.0,14.4,443.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Bradley Beal,2025,regular,general,advanced,4.0,2.0,6.0,,32.0,,,,48.0,18.0,,,20.2,,,,,,,,,,,,0.333,0.375,,60.0,463.0,,466.0,,,,,404.0,409.0,,,238.0,,,,,,,,,,,,,1.0,389.0,435.0,,,,,,0.018,97.65,246.0,1.11,99.64,8.0,3.0,0.476,0.106,0.448,0.022,0.224,0.025,0.019,505.0,14.1,12.8,0.222,475.0,128.5,-9.3,119.1,81.38,12.7,401.0,398.0,184.0,226.0,456.0,299.0,126.0,-9.3,116.7,448.0,512.0,97.65,101.0,509.0,417.0,351.0,427.0,121.0,505.0,417.0,43.0,425.0,500.0,423.0,72.0,475.0,128.5,-9.3,119.1,505.0,417.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Brook Lopez,2025,regular,general,advanced,19.0,22.0,41.0,,37.0,,,,238.0,88.0,,,17.1,,,,,,,,,,,,0.537,0.37,,333.0,151.0,,169.0,,,,,226.0,264.0,,,295.0,,,,,,,,,,,,,1.0,231.0,446.0,,,,,,0.064,97.18,1418.0,1.16,96.62,5.8,2.1,0.518,0.084,0.492,0.077,0.18,0.127,0.021,403.0,11.6,10.0,0.186,493.0,110.9,0.9,111.8,80.98,10.0,392.0,489.0,255.0,307.0,402.0,379.0,111.3,1.3,112.6,381.0,259.0,97.18,220.0,219.0,399.0,422.0,263.0,217.0,209.0,212.0,251.0,262.0,236.0,206.0,197.0,493.0,110.9,0.9,111.8,209.0,212.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028035215,Cam Christie,2025,regular,general,advanced,18.0,15.0,33.0,,20.0,,,,96.0,39.0,,,10.1,,,,,,,,,,,,0.455,0.406,,309.0,255.0,,277.0,,,,,354.0,359.0,,,411.0,,,,,,,,,,,,,1.0,320.0,378.0,,,,,,0.082,97.48,672.0,1.4,96.48,2.9,1.2,0.524,0.096,0.464,0.085,0.171,0.121,0.041,299.0,14.0,10.0,0.177,483.0,102.1,7.9,110.0,81.24,10.0,334.0,490.0,400.0,409.0,387.0,330.0,103.0,8.2,111.2,429.0,229.0,97.48,255.0,245.0,241.0,355.0,268.0,251.0,40.0,65.0,306.0,262.0,38.0,59.0,257.0,483.0,102.1,7.9,110.0,40.0,65.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Chris Paul,2025,regular,general,advanced,12.0,4.0,16.0,,40.0,,,,56.0,18.0,,,14.2,,,,,,,,,,,,0.25,0.321,,182.0,430.0,,410.0,,,,,391.0,409.0,,,346.0,,,,,,,,,,,,,1.0,448.0,484.0,,,,,,0.064,98.62,466.0,3.31,98.28,3.5,1.1,0.413,0.351,0.411,0.062,0.135,0.101,0.026,399.0,42.4,12.7,0.141,444.0,116.6,-17.3,99.4,82.19,12.8,40.0,452.0,363.0,418.0,483.0,18.0,116.2,-15.8,100.4,469.0,364.0,98.62,401.0,321.0,361.0,5.0,424.0,392.0,411.0,486.0,478.0,429.0,412.0,482.0,482.0,444.0,116.6,-17.3,99.4,411.0,486.0,478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Derrick Jones Jr.,2025,regular,general,advanced,10.0,7.0,17.0,,28.0,,,,117.0,65.0,,,24.2,,,,,,,,,,,,0.412,0.556,,143.0,393.0,,404.0,,,,,334.0,311.0,,,182.0,,,,,,,,,,,,,1.0,341.0,73.0,,,,,,0.08,98.34,844.0,1.43,99.89,6.9,3.8,0.674,0.068,0.65,0.056,0.147,0.072,0.039,319.0,12.4,8.5,0.154,453.0,121.6,-4.0,117.7,81.95,8.7,327.0,389.0,216.0,181.0,36.0,428.0,119.7,-3.8,115.9,43.0,400.0,98.34,343.0,460.0,251.0,396.0,162.0,334.0,485.0,329.0,74.0,172.0,472.0,326.0,101.0,453.0,121.6,-4.0,117.7,485.0,329.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Ivica Zubac,2025,regular,general,advanced,25.0,17.0,42.0,,28.0,,,,426.0,260.0,,,30.8,,,,,,,,,,,,0.405,0.61,,430.0,224.0,,155.0,,,,,111.0,67.0,,,74.0,,,,,,,,,,,,,1.0,346.0,42.0,,,,,,0.133,97.63,2643.0,1.16,99.68,10.1,6.2,0.633,0.11,0.61,0.181,0.186,0.238,0.12,64.0,14.3,12.3,0.189,476.0,116.1,-0.4,115.7,81.36,12.3,391.0,396.0,130.0,71.0,87.0,285.0,114.0,-1.0,113.0,80.0,18.0,97.63,187.0,22.0,35.0,343.0,416.0,201.0,400.0,248.0,119.0,416.0,346.0,255.0,180.0,476.0,116.1,-0.4,115.7,400.0,248.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,James Harden,2025,regular,general,advanced,23.0,21.0,44.0,,36.0,,,,771.0,323.0,,,35.4,,,,,,,,,,,,0.477,0.419,,403.0,167.0,,115.0,,,,,18.0,36.0,,,11.0,,,,,,,,,,,,,1.0,303.0,357.0,,,,,,0.147,97.58,3171.0,2.21,99.25,17.5,7.3,0.598,0.359,0.506,0.07,0.301,0.118,0.019,39.0,24.9,11.1,0.31,478.0,118.3,0.6,118.9,81.32,11.3,150.0,416.0,19.0,39.0,168.0,15.0,116.9,-0.6,116.3,342.0,307.0,97.58,18.0,253.0,419.0,99.0,346.0,18.0,455.0,220.0,46.0,352.0,429.0,243.0,88.0,478.0,118.3,0.6,118.9,455.0,220.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,John Collins,2025,regular,general,advanced,25.0,20.0,45.0,,28.0,,,,420.0,234.0,,,27.5,,,,,,,,,,,,0.444,0.557,,430.0,183.0,,95.0,,,,,116.0,86.0,,,133.0,,,,,,,,,,,,,1.0,327.0,69.0,,,,,,0.096,97.44,2510.0,0.71,99.09,9.3,5.2,0.658,0.052,0.635,0.09,0.18,0.125,0.053,205.0,7.5,10.5,0.184,486.0,114.8,1.2,116.0,81.2,10.6,459.0,421.0,149.0,112.0,56.0,475.0,113.2,0.4,113.7,58.0,204.0,97.44,217.0,230.0,176.0,485.0,306.0,228.0,357.0,206.0,111.0,314.0,318.0,223.0,151.0,486.0,114.8,1.2,116.0,357.0,206.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Kawhi Leonard,2025,regular,general,advanced,16.0,19.0,35.0,,34.0,,,,679.0,336.0,,,32.9,,,,,,,,,,,,0.543,0.495,,258.0,201.0,,248.0,,,,,35.0,29.0,,,42.0,,,,,,,,,,,,,1.0,224.0,149.0,,,,,,0.179,97.05,2335.0,1.71,98.64,19.4,9.6,0.625,0.191,0.566,0.096,0.319,0.155,0.033,12.0,13.0,7.5,0.326,496.0,113.4,4.8,118.1,80.87,7.6,245.0,441.0,9.0,10.0,96.0,134.0,111.3,5.1,116.4,164.0,177.0,97.05,10.0,129.0,292.0,382.0,110.0,10.0,301.0,136.0,63.0,110.0,233.0,127.0,82.0,496.0,113.4,4.8,118.1,301.0,136.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56677849,Kobe Brown,2025,regular,general,advanced,19.0,13.0,32.0,,26.0,,,,78.0,29.0,,,8.8,,,,,,,,,,,,0.406,0.372,,333.0,282.0,,292.0,,,,,371.0,383.0,,,427.0,,,,,,,,,,,,,1.0,345.0,443.0,,,,,,0.08,97.34,570.0,2.25,96.14,2.4,0.9,0.503,0.161,0.442,0.094,0.158,0.12,0.067,315.0,20.8,9.3,0.163,489.0,116.8,-14.4,102.5,81.11,9.2,144.0,495.0,431.0,445.0,429.0,180.0,117.6,-13.2,104.3,453.0,186.0,97.34,308.0,247.0,132.0,164.0,216.0,308.0,414.0,475.0,458.0,209.0,441.0,471.0,449.0,489.0,116.8,-14.4,102.5,414.0,475.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057396055,Kobe Sanders,2025,regular,general,advanced,19.0,21.0,40.0,,23.0,,,,227.0,102.0,,,21.3,,,,,,,,,,,,0.525,0.449,,333.0,167.0,,183.0,,,,,236.0,233.0,,,225.0,,,,,,,,,,,,,1.0,241.0,267.0,,,,,,0.053,99.06,1762.0,1.19,99.59,5.7,2.6,0.573,0.111,0.544,0.057,0.15,0.088,0.023,444.0,17.7,14.9,0.155,430.0,111.8,0.7,112.5,82.55,14.9,383.0,401.0,261.0,266.0,238.0,284.0,110.8,1.6,112.4,221.0,391.0,99.06,335.0,387.0,378.0,241.0,476.0,332.0,251.0,215.0,221.0,475.0,211.0,198.0,207.0,430.0,111.8,0.7,112.5,251.0,215.0,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Kris Dunn,2025,regular,general,advanced,25.0,23.0,48.0,,31.0,,,,299.0,142.0,,,27.3,,,,,,,,,,,,0.479,0.475,,430.0,123.0,,36.0,,,,,191.0,177.0,,,137.0,,,,,,,,,,,,,1.0,299.0,194.0,,,,,,0.067,97.44,2652.0,2.29,98.34,6.2,3.0,0.585,0.159,0.56,0.056,0.13,0.078,0.032,378.0,27.7,12.1,0.132,487.0,115.7,-1.1,114.6,81.2,12.1,132.0,450.0,245.0,237.0,202.0,187.0,114.5,-1.0,113.6,177.0,401.0,97.44,420.0,436.0,302.0,64.0,404.0,427.0,383.0,262.0,144.0,399.0,371.0,256.0,152.0,487.0,115.7,-1.1,114.6,383.0,262.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
