lineup_id,game_id,starter,position,player_id,player_name,player_position,jersey_number,team_id,team_abbr
998064,18447431,False,F,1028214238,Justin Edwards,F,11,23,PHI
1001252,18447431,False,F,17896058,Trendon Watford,F,12,23,PHI
1196015,18447446,True,F,172,Paul George,F,8,23,PHI
1196016,18447446,True,C,145,Joel Embiid,F-C,21,23,PHI
1196017,18447446,True,G,360,Kelly Oubre Jr.,F,9,23,PHI
1196018,18447446,True,G,3547254,Tyrese Maxey,G,0,23,PHI
1196019,18447446,True,G,1057261935,VJ Edgecombe,G,77,23,PHI
1196452,18447446,False,F,38017730,Dominick Barlow,F,25,23,PHI
1197058,18447446,False,C,1028034846,Adem Bona,F,30,23,PHI
1197059,18447446,False,G,17895858,Quentin Grimes,G,5,23,PHI
1198212,18447446,False,F,17896058,Trendon Watford,F,12,23,PHI
1420533,18447461,True,F,172,Paul George,F,8,23,PHI
1420534,18447461,True,C,145,Joel Embiid,F-C,21,23,PHI
1420535,18447461,True,G,360,Kelly Oubre Jr.,F,9,23,PHI
1420536,18447461,True,G,3547254,Tyrese Maxey,G,0,23,PHI
1420537,18447461,True,G,1057261935,VJ Edgecombe,G,77,23,PHI
1421048,18447461,False,F,38017730,Dominick Barlow,F,25,23,PHI
1421669,18447461,False,G,17895858,Quentin Grimes,G,5,23,PHI
1422065,18447461,False,C,1028034846,Adem Bona,F,30,23,PHI
1423063,18447461,False,F,17896058,Trendon Watford,F,12,23,PHI
1430287,18447461,False,F,1028214238,Justin Edwards,F,11,23,PHI
1572021,18447475,True,F,38017730,Dominick Barlow,F,25,23,PHI
1572022,18447475,True,C,137,Andre Drummond,C,1,23,PHI
1572023,18447475,True,G,360,Kelly Oubre Jr.,F,9,23,PHI
1572024,18447475,True,G,3547254,Tyrese Maxey,G,0,23,PHI
1572025,18447475,True,G,1057261935,VJ Edgecombe,G,77,23,PHI
1572783,18447475,False,F,38017711,Jabari Walker,F,33,23,PHI
1572784,18447475,False,C,1028034846,Adem Bona,F,30,23,PHI
1572925,18447475,False,G,17895858,Quentin Grimes,G,5,23,PHI
1573259,18447475,False,G,1028027372,Jared McCain,G,20,23,PHI
1575764,18447475,False,F,17896058,Trendon Watford,F,12,23,PHI
1579636,18447475,False,F,1028214238,Justin Edwards,F,11,23,PHI
1673297,18447484,True,F,172,Paul George,F,8,23,PHI
1673298,18447484,True,C,145,Joel Embiid,F-C,21,23,PHI
1673299,18447484,True,G,360,Kelly Oubre Jr.,F,9,23,PHI
1673300,18447484,True,G,3547254,Tyrese Maxey,G,0,23,PHI
1673301,18447484,True,G,1057261935,VJ Edgecombe,G,77,23,PHI
1673940,18447484,False,G,1028027372,Jared McCain,G,20,23,PHI
1674236,18447484,False,F,1028214238,Justin Edwards,F,11,23,PHI
1675520,18447484,False,F,17896058,Trendon Watford,F,12,23,PHI
1677647,18447484,False,C,1028034846,Adem Bona,F,30,23,PHI
1678725,18447484,False,F,38017730,Dominick Barlow,F,25,23,PHI
1699007,18447484,False,F,38017711,Jabari Walker,F,33,23,PHI
1699414,18447484,False,F,1057382509,Johni Broome,F,22,23,PHI
1896639,18447498,True,F,172,Paul George,F,8,23,PHI
