lineup_id,game_id,starter,position,player_id,player_name,player_position,jersey_number,team_id,team_abbr
573956,18447401,False,F,1057280779,Danny Wolf,F-C,2,3,BKN
573957,18447401,False,C,17896038,Day'Ron Sharpe,C,20,3,BKN
573959,18447401,False,G,1057275262,Nolan Traoré,G,88,3,BKN
574284,18447404,False,C,1057279105,Yanic Konan Niederhauser,C,14,13,LAC
574292,18447404,False,G,1057389862,Alijah Martin,G,55,28,TOR
574310,18447401,False,G,666743,Terance Mann,G,14,3,BKN
574566,18447403,False,F,17896058,Trendon Watford,F,12,23,PHI
574949,18447404,False,G,1028035215,Cam Christie,G,12,13,LAC
574956,18447404,False,G,17554004,AJ Lawson,G,0,28,TOR
576165,18447404,False,G,38017691,TyTy Washington Jr.,G,14,13,LAC
576396,18447404,False,G,56677849,Kobe Brown,F,24,13,LAC
576493,18447401,False,F,38017719,Dalen Terry,F,7,5,CHI
590469,18447405,True,F,387,Julius Randle,F,30,18,MIN
590470,18447405,True,F,3547259,Jaden McDaniels,F,3,18,MIN
590471,18447405,True,C,176,Rudy Gobert,C,27,18,MIN
590472,18447405,True,G,104,Mike Conley,G,10,18,MIN
590473,18447405,True,G,131,Donte DiVincenzo,G,0,18,MIN
590474,18447405,True,F,140,Kevin Durant,F,7,11,HOU
590475,18447405,True,F,38017684,Jabari Smith Jr.,F,10,11,HOU
590476,18447405,True,C,17896062,Alperen Sengun,F-C,28,11,HOU
590477,18447405,True,G,356,Josh Okogie,G,20,11,HOU
590478,18447405,True,G,56677825,Amen Thompson,G-F,1,11,HOU
592259,18447405,False,G,38017707,JD Davison,G,4,11,HOU
592884,18447405,False,C,667378,Naz Reid,F-C,11,18,MIN
592885,18447405,False,G,17896031,Nah'Shon Hyland,G,8,18,MIN
592891,18447405,False,F,158,Dorian Finney-Smith,F,2,11,HOU
592892,18447405,False,C,83,Clint Capela,C,30,11,HOU
593261,18447405,False,G,56677851,Jaylen Clark,G,22,18,MIN
594115,18447405,False,F,1057271099,Joan Beringer,F,19,18,MIN
594127,18447405,False,G,1028028519,Reed Sheppard,G,15,11,HOU
595468,18447406,True,F,17896039,Justin Champagnie,F,9,30,WAS
595469,18447406,True,F,1028026060,KyShawn George,F,18,30,WAS
595470,18447406,True,C,1028028405,Alexandre Sarr,C,20,30,WAS
595471,18447406,True,G,1028025235,Carlton Carrington,G,7,30,WAS
595472,18447406,True,G,1057262985,Tre Johnson,G,12,30,WAS
595473,18447406,True,PF,3547249,Precious Achiuwa,F,9,26,SAC
595474,18447406,True,C,1057390745,Maxime Raynaud,C,42,26,SAC
595475,18447406,True,G,472,Russell Westbrook,G,18,26,SAC
595476,18447406,True,G,125,DeMar DeRozan,G,10,26,SAC
595477,18447406,True,G,268,Zach LaVine,G,8,26,SAC
597526,18447405,False,F,3547301,Jae'Sean Tate,F,8,11,HOU
597722,18447406,False,G,1057279594,Will Riley,F,27,30,WAS
598382,18447406,False,F,406,Domantas Sabonis,F,11,26,SAC
598383,18447406,False,G,1057276634,Nique Clifford,G,5,26,SAC
600041,18447406,False,F,24,Marvin Bagley III,F,35,30,WAS
600043,18447406,False,G,1028026717,AJ Johnson,G,4,30,WAS
600050,18447406,False,C,1057845274,Dylan Cardwell,C,32,26,SAC
600051,18447406,False,G,409,Dennis Schroder,G,17,26,SAC
600052,18447406,False,G,324,Malik Monk,G,0,26,SAC
600390,18447406,False,G,1057391756,Jamir Watkins,F,5,30,WAS
602847,18447406,False,G,38017692,Malaki Branham,F,8,30,WAS
628334,18447406,False,F,3547302,Anthony Gill,F,16,30,WAS
650751,18447407,True,F,1028035794,Kyle Filipowski,C,22,29,UTA
650752,18447407,True,F,1028029291,Cody Williams,F,5,29,UTA
650753,18447407,True,G,56677834,Keyonte George,G,3,29,UTA
650754,18447407,True,G,1028025362,Isaiah Collier,G,8,29,UTA
650755,18447407,True,G,1057260888,Airious Bailey,F,19,29,UTA
650756,18447407,True,F,379,Dwight Powell,F-C,7,7,DAL
650757,18447407,True,F,666747,Caleb Martin,F,16,7,DAL
650758,18447407,True,F,3547293,Naji Marshall,F,13,7,DAL
650759,18447407,True,G,24489167,Brandon Williams,G,10,7,DAL
650760,18447407,True,G,38017697,Max Christie,G,00,7,DAL
650936,18447407,False,F,56677842,Brice Sensabaugh,F,28,29,UTA
650937,18447407,False,G,1057271583,Walter Clayton Jr.,G,13,29,UTA
650943,18447407,False,C,1057845382,Moussa Cisse,C,30,7,DAL
650944,18447407,False,G,443,Klay Thompson,G,31,7,DAL
651015,18447407,False,G,1057847894,Ryan Nembhard,G,9,7,DAL
651036,18447407,False,F,12,Kyle Anderson,F,2,29,UTA
651047,18447407,False,G,38017679,Jaden Hardy,G,1,7,DAL
651095,18447407,False,F,17896021,Jeremiah Robinson-Earl,F,50,7,DAL
651502,18447407,False,F,56677824,Taylor Hendricks,F,0,29,UTA
651514,18447407,False,G,1057847026,Miles Kelly,G,14,7,DAL
656356,18447408,True,F,17896060,Sam Hauser,F,30,2,BOS
656357,18447408,True,C,17553967,Neemias Queta,C,88,2,BOS
656358,18447408,True,G,473,Derrick White,G,9,2,BOS
656359,18447408,True,G,70,Jaylen Brown,G,7,2,BOS
656360,18447408,True,G,1028028434,Baylor Scheierman,G,55,2,BOS
656361,18447408,True,F,3547244,Onyeka Okongwu,F-C,17,1,ATL
656362,18447408,True,F,17896040,Jalen Johnson,F,1,1,ATL
656363,18447408,True,G,303,CJ McCollum,G,3,1,ATL
656364,18447408,True,G,666400,Nickeil Alexander-Walker,G,7,1,ATL
656365,18447408,True,G,4197387,Vit Krejci,G,27,1,ATL
656426,18447409,True,F,56677832,Jarace Walker,F,5,12,IND
656427,18447409,True,C,17896103,Jay Huff,F-C,32,12,IND
656428,18447409,True,G,56677861,Ben Sheppard,G,26,12,IND
656429,18447409,True,G,44477085,Quenton Jackson,G,29,12,IND
656430,18447409,True,G,1028035897,Johnny Furphy,G,12,12,IND
656431,18447409,True,F,200,Tobias Harris,F,12,9,DET
656432,18447409,True,F,397,Duncan Robinson,F,55,9,DET
656433,18447409,True,C,38017694,Jalen Duren,C,0,9,DET
656434,18447409,True,G,17896075,Cade Cunningham,G-F,2,9,DET
656435,18447409,True,G,56677826,Ausar Thompson,G-F,9,9,DET
656476,18447410,True,F,351,Royce O'Neale,F,00,24,PHX
656477,18447410,True,F,66,Dillon Brooks,G-F,3,24,PHX
656478,18447410,True,C,38017698,Mark Williams,C,15,24,PHX
656479,18447410,True,G,57,Devin Booker,G,1,24,PHX
656480,18447410,True,G,38017727,Collin Gillespie,G,12,24,PHX
656481,18447410,True,F,18,OG Anunoby,F,8,20,NYK
656482,18447410,True,F,1057393207,Mohamed Diawara,F,51,20,NYK
656483,18447410,True,C,447,Karl-Anthony Towns,C,32,20,NYK
656484,18447410,True,G,61,Mikal Bridges,F,25,20,NYK
656485,18447410,True,G,17896033,Miles McBride,G,2,20,NYK
657381,18447410,False,F,1028036515,Oso Ighodaro,F,11,24,PHX
657382,18447410,False,G,8,Grayson Allen,G,8,24,PHX
657475,18447409,False,F,17896035,Isaiah Jackson,F,22,12,IND
657476,18447409,False,G,1057389374,Kam Jones,G,7,12,IND
657656,18447410,False,G,414,Landry Shamet,G,44,20,NYK
657682,18447408,False,C,17896056,Luka Garza,C,52,2,BOS
657683,18447408,False,G,419,Anfernee Simons,G,4,2,BOS
657684,18447408,False,G,56677864,Jordan Walsh,G,27,2,BOS
657685,18447408,False,G,1057277425,Hugo González,G,28,2,BOS
657691,18447408,False,F,56677806,Mouhamed Gueye,F,18,1,ATL
657692,18447408,False,G,254,Luke Kennard,G,3,1,ATL
657693,18447408,False,G,45088184,Keaton Wallace,G,2,1,ATL
657886,18447409,False,C,19465584,Micah Potter,F,11,12,IND
657887,18447409,False,G,17896117,Ethan Thompson,G,55,12,IND
658098,18447410,False,F,488,Guerschon Yabusele,F,28,20,NYK
658099,18447410,False,C,399,Mitchell Robinson,C,23,20,NYK
658201,18447408,False,F,17896045,Corey Kispert,F,24,1,ATL
658226,18447410,False,G,18678058,Jordan Goodwin,,23,24,PHX
658555,18447409,False,F,1028026508,Ronald Holland II,F,5,9,DET
658631,18447410,False,F,1028025723,Ryan Dunn,F,0,24,PHX
658834,18447409,False,F,3547267,Isaiah Stewart,F-C,28,9,DET
658836,18447409,False,G,38017682,Jaden Ivey,G,23,9,DET
658853,18447410,False,G,100,Jordan Clarkson,G,00,20,NYK
658855,18447410,False,G,1028036898,Tyler Kolek,G,13,20,NYK
658984,18447409,False,G,277,Caris LeVert,G,8,9,DET
659349,18447409,False,C,60,Tony Bradley,C,13,12,IND
659360,18447409,False,G,666604,Javonte Green,G-F,31,9,DET
659689,18447410,False,G,1028047255,Kevin McCullar Jr.,G,9,20,NYK
661275,18447409,False,G,1057395638,Taelon Peter,G,4,12,IND
661984,18447410,False,F,17896071,Isaiah Livers,F,18,24,PHX
662368,18447408,False,F,1057279093,Asa Newell,F,14,1,ATL
676907,18447408,False,F,1057396966,Amari Williams,F-C,77,2,BOS
681319,18447409,False,G,56677792,Marcus Sasser,G,25,9,DET
681321,18447409,False,G,1028240128,Daniss Jenkins,,24,9,DET
681609,18447408,False,G,38017717,Ron Harper Jr.,F,13,2,BOS
682578,18447408,False,F,3547285,Xavier Tillman,F,26,2,BOS
682595,18447408,False,G,1028274126,RayJ Dennis,G,10,1,ATL
682596,18447408,False,G,38017724,Caleb Houstan,G,33,1,ATL
682945,18447409,False,F,3547270,Paul Reed,F,7,9,DET
660023,18447412,True,F,387,Julius Randle,F,30,18,MIN
660024,18447412,True,F,3547259,Jaden McDaniels,F,3,18,MIN
660025,18447412,True,C,667378,Naz Reid,F-C,11,18,MIN
660026,18447412,True,G,131,Donte DiVincenzo,G,0,18,MIN
660027,18447412,True,G,3547238,Anthony Edwards,G,5,18,MIN
660028,18447412,True,F,30,Harrison Barnes,F,40,27,SAS
660029,18447412,True,F,38017649,Julian Champagnie,F,30,27,SAS
660030,18447412,True,F,56677822,Victor Wembanyama,F-C,1,27,SAS
660031,18447412,True,G,161,De'Aaron Fox,G,4,27,SAS
660032,18447412,True,G,1028025261,Stephon Castle,G,5,27,SAS
660639,18447411,True,C,38017685,Chet Holmgren,C-F,7,21,OKC
660640,18447411,True,G,175,Shai Gilgeous-Alexander,G,2,21,OKC
660641,18447411,True,G,666541,Luguentz Dort,G,5,21,OKC
660642,18447411,True,G,38017703,Jalen Williams,G-F,8,21,OKC
660643,18447411,True,G,56677833,Cason Wallace,G,22,21,OKC
660644,18447411,True,F,475,Andrew Wiggins,F-G,22,16,MIA
660645,18447411,True,C,4,Bam Adebayo,C-F,13,16,MIA
660646,18447411,True,G,380,Norman Powell,F-G,24,16,MIA
660647,18447411,True,G,1028036986,Pelle Larsson,G,9,16,MIA
660648,18447411,True,G,1057272939,Kasparas Jakučionis,G,25,16,MIA
662035,18447412,False,F,1057271099,Joan Beringer,F,19,18,MIN
662041,18447412,False,C,261,Luke Kornet,F-C,7,27,SAS
662042,18447412,False,G,1057262518,Dylan Harper,G,2,27,SAS
662969,18447412,False,G,104,Mike Conley,G,10,18,MIN
662970,18447412,False,G,56677851,Jaylen Clark,G,22,18,MIN
662976,18447412,False,F,666682,Keldon Johnson,F,3,27,SAS
663177,18447411,False,F,38017739,Simone Fontecchio,F,0,16,MIA
663712,18447411,False,F,38017706,Jaylin Williams,F,6,21,OKC
663713,18447411,False,G,89,Alex Caruso,G,9,21,OKC
663714,18447411,False,G,1028037477,Ajay Mitchell,G,25,21,OKC
663721,18447411,False,F,38017696,Nikola Jovic,F,5,16,MIA
663722,18447411,False,G,19465585,Dru Smith,G,12,16,MIA
664189,18447412,False,F,1057271360,Carter Bryant,F,11,27,SAS
664964,18447411,False,G,480,Kenrich Williams,G-F,34,21,OKC
664973,18447411,False,C,1028029127,Kel'el Ware,C,7,16,MIA
666143,18447412,False,G,17896031,Nah'Shon Hyland,G,8,18,MIN
666359,18447411,False,G,3547272,Isaiah Joe,G,11,21,OKC
666360,18447411,False,G,17896078,Aaron Wiggins,G,21,21,OKC
666508,18447413,True,F,62,Miles Bridges,F,0,4,CHA
666509,18447413,True,F,56677823,Brandon Miller,F,24,4,CHA
666510,18447413,True,C,1057384362,Ryan Kalkbrenner,C,11,4,CHA
666511,18447413,True,G,1057384156,Sion James,G,4,4,CHA
666512,18447413,True,G,1057263194,Kon Knueppel,G-F,7,4,CHA
666513,18447413,False,F,79,Jimmy Butler,G-F,10,10,GSW
666514,18447413,True,C,1028047928,Quinten Post,C,21,10,GSW
666515,18447413,True,G,115,Stephen Curry,G,30,10,GSW
666516,18447413,True,G,17553992,Moses Moody,G,4,10,GSW
666517,18447413,True,G,1057395872,Will Richard,G,3,10,GSW
666518,18447413,True,F,185,Draymond Green,F,23,10,GSW
669998,18447413,False,F,666965,Grant Williams,F,2,4,CHA
669999,18447413,False,G,3547258,Josh Green,G,10,4,CHA
670005,18447413,False,C,219,Al Horford,C-F,20,10,GSW
670006,18447413,False,G,2189,Gary Payton II,,0,10,GSW
670382,18447412,False,G,38017630,Johnny Juzang,G,9,18,MIN
670534,18447413,False,G,3547239,LaMelo Ball,G,1,4,CHA
670542,18447413,False,G,313,De'Anthony Melton,G,8,10,GSW
670641,18447411,False,F,1057846109,Myron Gardner,F,15,16,MIA
670680,18447413,False,G,56677858,Brandin Podziemski,G,2,10,GSW
671222,18447413,False,F,1028028379,Tidjane Salaun,F,31,4,CHA
671231,18447413,False,G,210,Buddy Hield,G,7,10,GSW
671643,18447413,False,G,413,Collin Sexton,G,8,4,CHA
674396,18447414,True,F,315,Khris Middleton,F,22,30,WAS
674397,18447414,True,F,1028026060,KyShawn George,F,18,30,WAS
674398,18447414,True,C,1028028405,Alexandre Sarr,C,20,30,WAS
674399,18447414,True,G,1028025235,Carlton Carrington,G,7,30,WAS
674400,18447414,True,G,1057262985,Tre Johnson,G,12,30,WAS
674401,18447414,True,F,177,Aaron Gordon,F,32,8,DEN
674402,18447414,True,F,1028255289,Spencer Jones,F,21,8,DEN
674403,18447414,True,G,335,Jamal Murray,G,27,8,DEN
674404,18447414,True,G,56677582,Jalen Pickett,G,24,8,DEN
674405,18447414,True,G,38017721,Peyton Watson,G,8,8,DEN
677729,18447414,False,F,17896039,Justin Champagnie,F,9,30,WAS
677888,18447414,False,G,191,Tim Hardaway Jr.,G,10,8,DEN
678191,18447414,False,G,1057279594,Will Riley,F,27,30,WAS
678500,18447414,False,F,24,Marvin Bagley III,F,35,30,WAS
678814,18447414,False,G,1057391756,Jamir Watkins,F,5,30,WAS
678821,18447414,False,F,3547268,Zeke Nnaji,F-C,22,8,DEN
680403,18447414,False,G,69,Bruce Brown,G,11,8,DEN
682658,18447414,False,G,56677776,Julian Strawther,G,3,8,DEN
684708,18447412,False,F,56677782,Leonard Miller,F,33,18,MIN
684719,18447412,False,F,27924547,Lindy Waters III,F,43,27,SAS
694953,18447415,True,F,237,LeBron James,F,23,14,LAL
694954,18447415,True,F,257,Maxi Kleber,F,14,14,LAL
694955,18447415,True,F,38017728,Jake LaRavia,F,12,14,LAL
694956,18447415,True,G,420,Marcus Smart,G,36,14,LAL
694957,18447415,True,G,1603383,Gabe Vincent,G,7,14,LAL
694958,18447415,True,F,56677850,Toumani Camara,F,33,25,POR
694959,18447415,True,C,1028025344,Donovan Clingan,C,23,25,POR
694960,18447415,True,G,214,Jrue Holiday,G,5,25,POR
694961,18447415,True,G,38017690,Shaedon Sharpe,G,17,25,POR
694962,18447415,True,G,56677817,Sidy Cissoko,G,91,25,POR
699612,18447415,False,F,666609,Rui Hachimura,F,28,14,LAL
699618,18447415,False,G,1057847330,Caleb Love,G,2,25,POR
700337,18447415,False,G,56677846,Nick Smith Jr.,G,20,14,LAL
700343,18447415,False,F,182,Jerami Grant,F,9,25,POR
700893,18447415,False,C,476,Robert Williams III,C-F,35,25,POR
701254,18447415,False,F,1046672580,Drew Timme,F,26,14,LAL
701263,18447415,False,C,56783340,Duop Reath,C,26,25,POR
701626,18447415,False,F,457,Jarred Vanderbilt,F,2,14,LAL
704256,18447415,False,G,56677829,Rayan Rupert,G-F,21,25,POR
705563,18447415,False,G,1028046517,Bronny James,G,9,14,LAL
706039,18447413,False,G,105,Pat Connaughton,G,21,4,CHA
706043,18447413,False,G,17896036,Tre Mann,G,23,4,CHA
706431,18447413,False,F,56677799,Trayce Jackson-Davis,F,32,10,GSW
706436,18447413,False,G,795959473,Pat Spencer,G,61,10,GSW
715054,18447415,False,G,56677838,Kobe Bufkin,G,4,14,LAL
720469,18447414,False,G,1028026717,AJ Johnson,G,4,30,WAS
742107,18447415,False,F,1028026974,Dalton Knecht,F,4,14,LAL
743869,18447415,False,C,1057275769,Hansen Yang,C,16,25,POR
744927,18447415,False,G,1058091815,Javonte Cooke,G,18,25,POR
780569,18447416,True,F,38017683,Paolo Banchero,F,5,22,ORL
780570,18447416,True,F,17896026,Franz Wagner,F,22,22,ORL
780571,18447416,True,C,85,Wendell Carter Jr.,F,34,22,ORL
780572,18447416,True,G,3547287,Desmond Bane,G,3,22,ORL
780573,18447416,True,G,56677827,Anthony Black,G,0,22,ORL
780574,18447416,True,F,231,Jaren Jackson Jr.,F-C,8,15,MEM
780575,18447416,True,F,17896067,Santi Aldama,F,7,15,MEM
780576,18447416,True,F,1057266649,Cedric Coward,G,23,15,MEM
780577,18447416,True,F,1028039105,Jaylen Wells,F,0,15,MEM
780578,18447416,True,G,666786,Ja Morant,G,12,15,MEM
780704,18447416,False,F,1028025497,Tristan Da Silva,F,23,22,ORL
780710,18447416,False,C,19465326,Jock Landale,C,31,15,MEM
780711,18447416,False,G,81,Kentavious Caldwell-Pope,G,3,15,MEM
780835,18447416,False,C,666442,Goga Bitadze,C,35,22,ORL
780843,18447416,False,G,666703,John Konchar,G-F,46,15,MEM
780844,18447416,False,G,38017731,Vince Williams Jr.,G,5,15,MEM
780845,18447416,False,G,1028048549,Cam Spencer,G,24,15,MEM
780887,18447416,False,G,1057279571,Jase Richardson,G,11,22,ORL
781156,18447416,False,F,1057385481,Noah Penda,G-F,93,22,ORL
781158,18447416,False,G,249,Tyus Jones,G,2,22,ORL
781165,18447416,False,F,56677830,GG Jackson,F,45,15,MEM
785754,18447416,False,F,229,Jonathan Isaac,F,1,22,ORL
785755,18447416,False,F,38017734,Jamal Cain,F,8,22,ORL
795662,18447418,True,F,666969,Zion Williamson,F,1,19,NOP
795663,18447418,True,F,18677986,Trey Murphy III,F,25,19,NOP
795664,18447418,True,C,1057274415,Derik Queen,C,22,19,NOP
795665,18447418,True,G,3547256,Saddiq Bey,F,41,19,NOP
795666,18447418,True,G,1057267077,Jeremiah Fears,G,0,19,NOP
795667,18447418,True,F,140,Kevin Durant,F,7,11,HOU
795668,18447418,True,F,38017684,Jabari Smith Jr.,F,10,11,HOU
795669,18447418,True,C,3,Steven Adams,C,12,11,HOU
795670,18447418,True,C,17896062,Alperen Sengun,F-C,28,11,HOU
795671,18447418,True,G,56677825,Amen Thompson,G-F,1,11,HOU
795682,18447417,True,F,56677843,Noah Clowney,F,21,3,BKN
795683,18447417,True,F,1057280779,Danny Wolf,F-C,2,3,BKN
795684,18447417,True,C,666508,Nicolas Claxton,F-C,33,3,BKN
795685,18447417,True,G,666743,Terance Mann,G,14,3,BKN
795686,18447417,True,G,1057266813,Egor Demin,G,8,3,BKN
795687,18447417,True,F,3547264,Jalen Smith,F-C,25,5,CHI
795688,18447417,True,F,3547247,Isaac Okoro,F-G,35,5,CHI
795689,18447417,True,F,1028025177,Matas Buzelis,F,14,5,CHI
795690,18447417,True,C,460,Nikola Vucevic,C,9,5,CHI
795691,18447417,True,G,666956,Coby White,G,0,5,CHI
795912,18447417,False,G,221,Kevin Huerter,G,13,5,CHI
795913,18447417,False,G,17895983,Ayo Dosunmu,G,11,5,CHI
796029,18447418,False,C,1028027567,Yves Missi,C,21,19,NOP
796104,18447418,False,G,356,Josh Okogie,G,20,11,HOU
796134,18447417,False,G,17896048,Cam Thomas,G,24,3,BKN
796222,18447418,False,F,1028245777,Karlo Matkovic,F-C,17,19,NOP
796224,18447418,False,G,1057390538,Micah Peavy,G-F,14,19,NOP
796231,18447418,False,G,1028028519,Reed Sheppard,G,15,11,HOU
796377,18447417,False,G,38017722,Tyrese Martin,G,13,3,BKN
796393,18447418,False,G,666848,Jordan Poole,G,3,19,NOP
796400,18447418,False,F,158,Dorian Finney-Smith,F,2,11,HOU
796439,18447417,False,C,17896038,Day'Ron Sharpe,C,20,3,BKN
796448,18447417,False,G,3547274,Tre Jones,G,30,5,CHI
796541,18447417,False,G,1057275262,Nolan Traoré,G,88,3,BKN
796627,18447418,False,G,56677837,Jordan Hawkins,G,24,19,NOP
796634,18447418,False,F,3547301,Jae'Sean Tate,F,8,11,HOU
796750,18447417,False,F,56677722,Jalen Wilson,F,22,3,BKN
797188,18447418,False,G,38017707,JD Davison,G,4,11,HOU
797357,18447417,False,F,38017719,Dalen Terry,F,7,5,CHI
799721,18447419,True,F,62,Miles Bridges,F,0,4,CHA
799722,18447419,True,F,38017725,Moussa Diabate,F,14,4,CHA
799723,18447419,True,F,56677823,Brandon Miller,F,24,4,CHA
799724,18447419,True,G,3547239,LaMelo Ball,G,1,4,CHA
799725,18447419,True,G,1057263194,Kon Knueppel,G-F,7,4,CHA
799726,18447419,True,F,1028026514,DaRon Holmes II,F,14,8,DEN
799727,18447419,True,F,1028255289,Spencer Jones,F,21,8,DEN
799728,18447419,True,G,335,Jamal Murray,G,27,8,DEN
799729,18447419,True,G,56677582,Jalen Pickett,G,24,8,DEN
799730,18447419,True,G,38017721,Peyton Watson,G,8,8,DEN
800755,18447419,False,G,3547258,Josh Green,G,10,4,CHA
800761,18447419,False,G,191,Tim Hardaway Jr.,G,10,8,DEN
800909,18447419,False,G,1057384156,Sion James,G,4,4,CHA
800915,18447419,False,F,3547268,Zeke Nnaji,F-C,22,8,DEN
801173,18447419,False,C,1057384362,Ryan Kalkbrenner,C,11,4,CHA
801713,18447419,False,F,1028028379,Tidjane Salaun,F,31,4,CHA
801724,18447419,False,G,69,Bruce Brown,G,11,8,DEN
801771,18447419,False,G,413,Collin Sexton,G,8,4,CHA
802691,18447419,False,F,56677871,Hunter Tyson,F,5,8,DEN
805305,18447419,False,G,56677776,Julian Strawther,G,3,8,DEN
805971,18447417,False,C,1057395493,Lachlan Olbrich,C,47,5,CHI
806451,18447417,False,F,56677857,Julian Phillips,F,15,5,CHI
806453,18447417,False,G,87,Jevon Carter,G,5,5,CHI
806683,18447420,True,F,56677850,Toumani Camara,F,33,25,POR
806684,18447420,True,F,3547242,Deni Avdija,F,8,25,POR
806685,18447420,True,C,1028025344,Donovan Clingan,C,23,25,POR
806686,18447420,True,G,38017690,Shaedon Sharpe,G,17,25,POR
806687,18447420,True,G,56677817,Sidy Cissoko,G,91,25,POR
806688,18447420,True,PF,3547249,Precious Achiuwa,F,9,26,SAC
806689,18447420,True,C,1057390745,Maxime Raynaud,C,42,26,SAC
806690,18447420,True,G,472,Russell Westbrook,G,18,26,SAC
806691,18447420,True,G,125,DeMar DeRozan,G,10,26,SAC
806692,18447420,True,G,268,Zach LaVine,G,8,26,SAC
