lineup_id,game_id,starter,position,player_id,player_name,player_position,jersey_number,team_id,team_abbr
2231,18446842,True,F,17896024,Herbert Jones,F,2,19,NOP
2232,18446842,True,F,666969,Zion Williamson,F,1,19,NOP
2233,18446842,True,F,18677986,Trey Murphy III,F,25,19,NOP
2234,18446842,True,G,666848,Jordan Poole,G,3,19,NOP
2235,18446842,True,G,3547256,Saddiq Bey,F,41,19,NOP
2236,18446842,False,C,1057274415,Derik Queen,C,22,19,NOP
2237,18446842,False,G,17896097,Jose Alvarado,G,15,19,NOP
2238,18446842,False,G,56677837,Jordan Hawkins,G,24,19,NOP
2239,18446842,False,G,1057267077,Jeremiah Fears,G,0,19,NOP
2240,18446844,True,F,79,Jimmy Butler,G-F,10,10,GSW
2241,18446844,True,F,185,Draymond Green,F,23,10,GSW
2242,18446844,True,F,17553979,Jonathan Kuminga,F,1,10,GSW
2243,18446844,True,C,1028047928,Quinten Post,C,21,10,GSW
2244,18446844,True,G,115,Stephen Curry,G,30,10,GSW
2245,18446844,False,F,56677799,Trayce Jackson-Davis,F,32,10,GSW
2246,18446844,False,F,57875092,Gui Santos,F,15,10,GSW
2247,18446844,False,G,210,Buddy Hield,G,7,10,GSW
2248,18446844,False,G,2189,Gary Payton II,,0,10,GSW
2249,18446844,False,G,17553992,Moses Moody,G,4,10,GSW
2250,18446844,False,G,795959473,Pat Spencer,G,61,10,GSW
2251,18446844,False,G,56677858,Brandin Podziemski,G,2,10,GSW
2252,18446844,False,G,1057395872,Will Richard,G,3,10,GSW
2253,18446844,True,F,56677850,Toumani Camara,F,33,25,POR
2254,18446844,True,F,3547242,Deni Avdija,F,8,25,POR
2255,18446844,True,C,1028025344,Donovan Clingan,C,23,25,POR
2256,18446844,True,G,214,Jrue Holiday,G,5,25,POR
2257,18446844,True,G,38017690,Shaedon Sharpe,G,17,25,POR
2258,18446844,False,F,182,Jerami Grant,F,9,25,POR
2259,18446844,False,F,56677791,Kris Murray,F,24,25,POR
2260,18446844,False,C,56783340,Duop Reath,C,26,25,POR
2261,18446844,False,C,1057275769,Hansen Yang,C,16,25,POR
2262,18446844,False,G,666923,Matisse Thybulle,G-F,4,25,POR
2263,18446844,False,G,38017693,Blake Wesley,G,1,25,POR
2264,18446844,False,G,56677829,Rayan Rupert,G-F,21,25,POR
2265,18446845,True,F,297,Lauri Markkanen,F,23,29,UTA
2266,18446845,True,F,1028035794,Kyle Filipowski,C,22,29,UTA
2267,18446845,True,C,38017705,Walker Kessler,C,24,29,UTA
2268,18446845,True,G,338,Svi Mykhailiuk,G,10,29,UTA
2269,18446845,True,G,56677834,Keyonte George,G,3,29,UTA
2270,18446845,False,F,56677824,Taylor Hendricks,F,0,29,UTA
2271,18446845,False,F,56677842,Brice Sensabaugh,F,28,29,UTA
2272,18446845,False,C,349,Jusuf Nurkic,C,30,29,UTA
2273,18446845,False,G,1057260888,Airious Bailey,F,19,29,UTA
2274,18446845,False,G,1057271583,Walter Clayton Jr.,G,13,29,UTA
2275,18446845,True,F,406,Domantas Sabonis,F,11,26,SAC
2276,18446845,True,C,1028205331,Isaac Jones,F,3,26,SAC
2277,18446845,True,G,125,DeMar DeRozan,G,10,26,SAC
2278,18446845,True,G,409,Dennis Schroder,G,17,26,SAC
2279,18446845,True,G,268,Zach LaVine,G,8,26,SAC
2280,18446845,False,F,407,Dario Saric,F,20,26,SAC
2281,18446845,False,F,147,Drew Eubanks,F,19,26,SAC
2282,18446845,False,G,472,Russell Westbrook,G,18,26,SAC
2283,18446845,False,G,324,Malik Monk,G,0,26,SAC
2284,18446845,False,G,38017714,Keon Ellis,G,23,26,SAC
2285,18446843,True,F,315,Khris Middleton,F,22,30,WAS
2286,18446843,True,F,1028026060,KyShawn George,F,18,30,WAS
2287,18446843,True,C,1028028405,Alexandre Sarr,C,20,30,WAS
2288,18446843,True,G,303,CJ McCollum,G,3,30,WAS
2289,18446843,True,G,1028025235,Carlton Carrington,G,7,30,WAS
2290,18446843,False,F,24,Marvin Bagley III,F,35,30,WAS
2291,18446843,False,F,17896045,Corey Kispert,F,24,30,WAS
2292,18446843,False,F,1016384149,Tristan Vukcevic,F,00,30,WAS
2293,18446843,False,F,56677831,Cam Whitmore,F,1,30,WAS
2294,18446843,False,G,1057279594,Will Riley,F,27,30,WAS
2295,18446843,False,G,1057262985,Tre Johnson,G,12,30,WAS
2296,18446843,True,F,117,Anthony Davis,F-C,3,7,DAL
2297,18446843,True,F,666950,P.J. Washington,F,25,7,DAL
2298,18446843,True,F,1057262088,Cooper Flagg,F,32,7,DAL
2299,18446843,True,C,56677840,Dereck Lively II,C,2,7,DAL
2300,18446843,True,G,443,Klay Thompson,G,31,7,DAL
2301,18446843,False,F,379,Dwight Powell,F-C,7,7,DAL
2302,18446843,False,F,3547293,Naji Marshall,F,13,7,DAL
2303,18446843,False,C,1057845382,Moussa Cisse,C,30,7,DAL
2304,18446843,False,G,405,D'Angelo Russell,G,5,7,DAL
2305,18446843,False,G,24489167,Brandon Williams,G,10,7,DAL
2306,18446843,False,G,38017697,Max Christie,G,00,7,DAL
2307,18446843,False,G,1057847894,Ryan Nembhard,G,9,7,DAL
2308,18446843,False,G,38017679,Jaden Hardy,G,1,7,DAL
2309,18446841,True,F,475,Andrew Wiggins,F-G,22,16,MIA
2310,18446841,True,C,4,Bam Adebayo,C-F,13,16,MIA
2311,18446841,True,C,1028029127,Kel'el Ware,C,7,16,MIA
2312,18446841,True,G,380,Norman Powell,F-G,24,16,MIA
2313,18446841,True,G,17553994,Davion Mitchell,G,45,16,MIA
2314,18446841,False,F,38017739,Simone Fontecchio,F,0,16,MIA
2315,18446841,False,F,1028125584,Keshad Johnson,F,16,16,MIA
2316,18446841,False,F,56677785,Jaime Jaquez Jr.,G,11,16,MIA
2317,18446841,False,F,38017696,Nikola Jovic,F,5,16,MIA
2318,18446841,False,G,19465585,Dru Smith,G,12,16,MIA
2319,18446841,False,G,1028257937,Jahmir Young,G,17,16,MIA
2320,18446841,False,G,1028036986,Pelle Larsson,G,9,16,MIA
2321,18446841,True,F,231,Jaren Jackson Jr.,F-C,8,15,MEM
2322,18446841,True,F,1028039105,Jaylen Wells,F,0,15,MEM
2323,18446841,True,C,19465326,Jock Landale,C,31,15,MEM
2324,18446841,True,G,81,Kentavious Caldwell-Pope,G,3,15,MEM
2325,18446841,True,G,666786,Ja Morant,G,12,15,MEM
2326,18446841,False,F,17896067,Santi Aldama,F,7,15,MEM
2327,18446841,False,F,56677859,Olivier-Maxence Prosper,F,18,15,MEM
2328,18446841,False,F,1057266649,Cedric Coward,G,23,15,MEM
2329,18446841,False,F,56677830,GG Jackson,F,45,15,MEM
2330,18446841,False,C,1028244692,PJ Hall,C,16,15,MEM
2331,18446841,False,G,666703,John Konchar,G-F,46,15,MEM
2332,18446841,False,G,1028048549,Cam Spencer,G,24,15,MEM
2333,18446841,False,G,1057396260,Javon Small,G,10,15,MEM
2380,18446846,True,F,66,Dillon Brooks,G-F,3,24,PHX
2381,18446846,True,F,1028036515,Oso Ighodaro,F,11,24,PHX
2382,18446846,True,F,1028025723,Ryan Dunn,F,0,24,PHX
2383,18446846,True,G,8,Grayson Allen,G,8,24,PHX
2384,18446846,True,G,57,Devin Booker,G,1,24,PHX
2385,18446846,False,F,351,Royce O'Neale,F,00,24,PHX
2386,18446846,False,F,2221,Nigel Hayes,,21,24,PHX
2387,18446846,False,F,1057383369,Rasheer Fleming,F,20,24,PHX
2388,18446846,False,C,3547282,Nick Richards,C,2,24,PHX
2389,18446846,False,C,38017698,Mark Williams,C,15,24,PHX
2390,18446846,False,C,1057268513,Khaman Maluach,C,10,24,PHX
2391,18446846,False,G,18678058,Jordan Goodwin,,23,24,PHX
2392,18446846,False,G,38017727,Collin Gillespie,G,12,24,PHX
2393,18446846,True,F,274,Kawhi Leonard,F,2,13,LAC
2394,18446846,True,F,247,Derrick Jones Jr.,F-G,5,13,LAC
2395,18446846,True,C,493,Ivica Zubac,C,40,13,LAC
2396,18446846,True,G,192,James Harden,G,1,13,LAC
2397,18446846,True,G,37,Bradley Beal,G,0,13,LAC
2398,18446846,False,F,33,Nicolas Batum,F-G,33,13,LAC
2399,18446846,False,F,101,John Collins,F-C,20,13,LAC
2400,18446846,False,C,283,Brook Lopez,C,11,13,LAC
2401,18446846,False,C,1057279105,Yanic Konan Niederhauser,C,14,13,LAC
2402,18446846,False,G,367,Chris Paul,G,3,13,LAC
2403,18446846,False,G,139,Kris Dunn,G,8,13,LAC
2404,18446846,False,G,56677849,Kobe Brown,F,24,13,LAC
2405,18446846,False,G,1057396055,Kobe Sanders,G,4,13,LAC
2406,18446846,False,G,1028035215,Cam Christie,G,12,13,LAC
2407,18446849,True,F,62,Miles Bridges,F,0,4,CHA
2408,18446849,True,F,56677823,Brandon Miller,F,24,4,CHA
2409,18446849,True,C,1057384362,Ryan Kalkbrenner,C,11,4,CHA
2410,18446849,True,G,413,Collin Sexton,G,8,4,CHA
2411,18446849,True,G,3547239,LaMelo Ball,G,1,4,CHA
2412,18446849,False,F,38017725,Moussa Diabate,F,14,4,CHA
2413,18446849,False,F,1028028379,Tidjane Salaun,F,31,4,CHA
2414,18446849,False,C,371,Mason Plumlee,F-C,22,4,CHA
2415,18446849,False,G,17896036,Tre Mann,G,23,4,CHA
2416,18446849,False,G,1057384156,Sion James,G,4,4,CHA
2417,18446849,False,G,1057263194,Kon Knueppel,G-F,7,4,CHA
2418,18446849,True,F,38017730,Dominick Barlow,F,25,23,PHI
2419,18446849,True,C,145,Joel Embiid,F-C,21,23,PHI
2420,18446849,True,G,360,Kelly Oubre Jr.,F,9,23,PHI
2421,18446849,True,G,3547254,Tyrese Maxey,G,0,23,PHI
2422,18446849,True,G,1057261935,VJ Edgecombe,G,77,23,PHI
2423,18446849,False,F,38017711,Jabari Walker,F,33,23,PHI
2424,18446849,False,F,1028214238,Justin Edwards,F,11,23,PHI
2425,18446849,False,C,137,Andre Drummond,C,1,23,PHI
2426,18446849,False,C,1028034846,Adem Bona,F,30,23,PHI
2427,18446849,False,G,17895858,Quentin Grimes,G,5,23,PHI
2428,18446848,True,C,201,Isaiah Hartenstein,F-C,55,21,OKC
2429,18446848,True,C,38017685,Chet Holmgren,C-F,7,21,OKC
2430,18446848,True,G,175,Shai Gilgeous-Alexander,G,2,21,OKC
2431,18446848,True,G,666541,Luguentz Dort,G,5,21,OKC
2432,18446848,True,G,56677833,Cason Wallace,G,22,21,OKC
2433,18446848,False,F,38017706,Jaylin Williams,F,6,21,OKC
2434,18446848,False,F,1057392335,Brooks Barnhizer,,23,21,OKC
2435,18446848,False,F,38017716,Ousmane Dieng,F,13,21,OKC
2436,18446848,False,C,1028218679,Branden Carlson,C,15,21,OKC
2437,18446848,False,G,17896078,Aaron Wiggins,G,21,21,OKC
2438,18446848,False,G,1057849685,Chris Youngblood,,3,21,OKC
2439,18446848,False,G,1028037477,Ajay Mitchell,G,25,21,OKC
2440,18446848,True,F,3547244,Onyeka Okongwu,F-C,17,1,ATL
2441,18446848,True,F,56677806,Mouhamed Gueye,F,18,1,ATL
2442,18446848,True,G,490,Trae Young,G,3,1,ATL
2443,18446848,True,G,666400,Nickeil Alexander-Walker,G,7,1,ATL
2444,18446848,True,G,38017677,Dyson Daniels,G,5,1,ATL
2445,18446848,False,F,56677795,Jacob Toppin,F,00,1,ATL
2446,18446848,False,F,1057279093,Asa Newell,F,14,1,ATL
2447,18446848,False,C,1028243921,N'Faly Dante,C,12,1,ATL
2448,18446848,False,G,254,Luke Kennard,G,3,1,ATL
2449,18446848,False,G,45088184,Keaton Wallace,G,2,1,ATL
2450,18446848,False,G,38017724,Caleb Houstan,G,33,1,ATL
2451,18446848,False,G,4197387,Vit Krejci,G,27,1,ATL
2452,18446847,True,F,3547247,Isaac Okoro,F-G,35,5,CHI
2453,18446847,True,F,1028025177,Matas Buzelis,F,14,5,CHI
2454,18446847,True,C,460,Nikola Vucevic,C,9,5,CHI
2455,18446847,True,G,3547274,Tre Jones,G,30,5,CHI
2456,18446847,True,G,17896065,Josh Giddey,G,3,5,CHI
2457,18446847,False,F,3547264,Jalen Smith,F-C,25,5,CHI
2458,18446847,False,F,3547248,Patrick Williams,F,44,5,CHI
2459,18446847,False,F,38017719,Dalen Terry,F,7,5,CHI
2460,18446847,False,F,56677857,Julian Phillips,F,15,5,CHI
2461,18446847,False,G,221,Kevin Huerter,G,13,5,CHI
2462,18446847,False,G,17895983,Ayo Dosunmu,G,11,5,CHI
2463,18446847,True,F,38017683,Paolo Banchero,F,5,22,ORL
2464,18446847,True,F,17896026,Franz Wagner,F,22,22,ORL
2465,18446847,True,C,85,Wendell Carter Jr.,F,34,22,ORL
2466,18446847,True,G,249,Tyus Jones,G,2,22,ORL
2467,18446847,True,G,3547287,Desmond Bane,G,3,22,ORL
2468,18446847,False,F,229,Jonathan Isaac,F,1,22,ORL
2469,18446847,False,F,1028025497,Tristan Da Silva,F,23,22,ORL
2470,18446847,False,C,666442,Goga Bitadze,C,35,22,ORL
2471,18446847,False,G,56677827,Anthony Black,G,0,22,ORL
2472,18446847,False,G,56677839,Jett Howard,G,13,22,ORL
2473,18446847,False,G,1057279571,Jase Richardson,G,11,22,ORL
2474,18446850,True,F,416,Pascal Siakam,F,43,12,IND
2475,18446850,True,C,3547240,James Wiseman,C,13,12,IND
2476,18446850,True,G,3547250,Aaron Nesmith,G-F,23,12,IND
2477,18446850,True,G,56677861,Ben Sheppard,G,26,12,IND
2478,18446850,True,G,38017686,Bennedict Mathurin,G-F,00,12,IND
2479,18446850,False,F,3547243,Obi Toppin,F,1,12,IND
2480,18446850,False,F,17896035,Isaiah Jackson,F,22,12,IND
2481,18446850,False,F,56677832,Jarace Walker,F,5,12,IND
2482,18446850,False,C,60,Tony Bradley,C,13,12,IND
2483,18446850,False,C,17896103,Jay Huff,F-C,32,12,IND
2484,18446850,False,G,1028274126,RayJ Dennis,G,10,12,IND
2485,18446850,False,G,1057395638,Taelon Peter,G,4,12,IND
2486,18446850,True,F,231,Jaren Jackson Jr.,F-C,8,15,MEM
2487,18446850,True,F,1028039105,Jaylen Wells,F,0,15,MEM
2488,18446850,True,C,19465326,Jock Landale,C,31,15,MEM
2489,18446850,True,G,81,Kentavious Caldwell-Pope,G,3,15,MEM
2490,18446850,True,G,666786,Ja Morant,G,12,15,MEM
2491,18446850,False,F,17896067,Santi Aldama,F,7,15,MEM
2492,18446850,False,F,56677859,Olivier-Maxence Prosper,F,18,15,MEM
2493,18446850,False,F,1057266649,Cedric Coward,G,23,15,MEM
2494,18446850,False,F,56677830,GG Jackson,F,45,15,MEM
2495,18446850,False,C,1028244692,PJ Hall,C,16,15,MEM
2496,18446850,False,G,666703,John Konchar,G-F,46,15,MEM
2497,18446850,False,G,1028048549,Cam Spencer,G,24,15,MEM
2498,18446850,False,G,1057396260,Javon Small,G,10,15,MEM
2499,18446851,True,F,66,Dillon Brooks,G-F,3,24,PHX
2500,18446851,True,F,1028036515,Oso Ighodaro,F,11,24,PHX
2501,18446851,True,F,1028025723,Ryan Dunn,F,0,24,PHX
2502,18446851,True,G,8,Grayson Allen,G,8,24,PHX
2503,18446851,True,G,57,Devin Booker,G,1,24,PHX
2504,18446851,False,F,351,Royce O'Neale,F,00,24,PHX
2505,18446851,False,F,2221,Nigel Hayes,,21,24,PHX
2506,18446851,False,F,17896071,Isaiah Livers,F,18,24,PHX
2507,18446851,False,F,1057383369,Rasheer Fleming,F,20,24,PHX
2508,18446851,False,C,3547282,Nick Richards,C,2,24,PHX
2509,18446851,False,C,1057268513,Khaman Maluach,C,10,24,PHX
2510,18446851,False,G,18678058,Jordan Goodwin,,23,24,PHX
2511,18446851,False,G,38017727,Collin Gillespie,G,12,24,PHX
2512,18446851,True,F,177,Aaron Gordon,F,32,8,DEN
2513,18446851,True,F,666679,Cameron Johnson,F,23,8,DEN
2514,18446851,True,C,246,Nikola Jokic,C,15,8,DEN
2515,18446851,True,G,335,Jamal Murray,G,27,8,DEN
2516,18446851,True,G,38017709,Christian Braun,G,0,8,DEN
2517,18446851,False,F,3547268,Zeke Nnaji,F-C,22,8,DEN
2518,18446851,False,F,1028026514,DaRon Holmes II,F,14,8,DEN
2519,18446851,False,F,1028255289,Spencer Jones,F,21,8,DEN
2520,18446851,False,C,455,Jonas Valanciunas,C,17,8,DEN
2521,18446851,False,G,191,Tim Hardaway Jr.,G,10,8,DEN
2522,18446851,False,G,69,Bruce Brown,G,11,8,DEN
2523,18446851,False,G,56677582,Jalen Pickett,G,24,8,DEN
2524,18446851,False,G,56677776,Julian Strawther,G,3,8,DEN
2525,18446851,False,G,38017721,Peyton Watson,G,8,8,DEN
2526,18446852,True,F,375,Michael Porter Jr.,F,17,3,BKN
2527,18446852,True,C,666508,Nicolas Claxton,F-C,33,3,BKN
2528,18446852,True,G,666743,Terance Mann,G,14,3,BKN
2529,18446852,True,G,17896048,Cam Thomas,G,24,3,BKN
2530,18446852,True,G,1057279760,Ben Saraf,G,77,3,BKN
2531,18446852,False,F,56677722,Jalen Wilson,F,22,3,BKN
2532,18446852,False,F,17896027,Ziaire Williams,G-F,1,3,BKN
2533,18446852,False,F,56677843,Noah Clowney,F,21,3,BKN
2534,18446852,False,C,17896038,Day'Ron Sharpe,C,20,3,BKN
2535,18446852,False,G,38017722,Tyrese Martin,G,13,3,BKN
2536,18446852,False,G,1057266813,Egor Demin,G,8,3,BKN
2537,18446852,True,F,30,Harrison Barnes,F,40,27,SAS
2538,18446852,True,F,38017649,Julian Champagnie,F,30,27,SAS
2539,18446852,True,F,56677822,Victor Wembanyama,F-C,1,27,SAS
2540,18446852,True,G,3547246,Devin Vassell,G-F,24,27,SAS
2541,18446852,True,G,1028025261,Stephon Castle,G,5,27,SAS
2542,18446852,False,F,666682,Keldon Johnson,F,3,27,SAS
2543,18446852,False,F,1057271360,Carter Bryant,F,11,27,SAS
2544,18446852,False,C,48,Bismack Biyombo,C,18,27,SAS
2545,18446852,False,G,666767,Jordan McLaughlin,G,0,27,SAS
2546,18446852,False,G,1057262518,Dylan Harper,G,2,27,SAS
2547,18446857,True,F,416,Pascal Siakam,F,43,12,IND
2548,18446857,True,F,17896035,Isaiah Jackson,F,22,12,IND
2549,18446857,True,C,17896103,Jay Huff,F-C,32,12,IND
2550,18446857,True,G,3547250,Aaron Nesmith,G-F,23,12,IND
2551,18446857,True,G,56677861,Ben Sheppard,G,26,12,IND
2552,18446857,False,F,3547243,Obi Toppin,F,1,12,IND
2553,18446857,False,F,56677832,Jarace Walker,F,5,12,IND
2554,18446857,False,C,60,Tony Bradley,C,13,12,IND
2555,18446857,False,G,1028274126,RayJ Dennis,G,10,12,IND
2556,18446857,False,G,44477085,Quenton Jackson,G,29,12,IND
2557,18446857,True,F,387,Julius Randle,F,30,18,MIN
2558,18446857,True,F,3547259,Jaden McDaniels,F,3,18,MIN
2559,18446857,True,C,176,Rudy Gobert,C,27,18,MIN
2560,18446857,True,G,131,Donte DiVincenzo,G,0,18,MIN
2561,18446857,True,G,3547238,Anthony Edwards,G,5,18,MIN
2562,18446857,False,F,226,Joe Ingles,F,7,18,MIN
2563,18446857,False,C,667378,Naz Reid,F-C,11,18,MIN
2564,18446857,False,G,104,Mike Conley,G,10,18,MIN
2565,18446857,False,G,56677851,Jaylen Clark,G,22,18,MIN
2566,18446857,False,G,1028028501,Terrence Shannon Jr.,G-F,1,18,MIN
2567,18446857,False,G,17896031,Nah'Shon Hyland,G,8,18,MIN
2568,18446853,True,C,17553967,Neemias Queta,C,88,2,BOS
2569,18446853,True,G,473,Derrick White,G,9,2,BOS
2570,18446853,True,G,70,Jaylen Brown,G,7,2,BOS
2571,18446853,True,G,3547276,Payton Pritchard,G,11,2,BOS
2572,18446853,True,G,1057277425,Hugo González,G,28,2,BOS
2573,18446853,False,F,58,Chris Boucher,F,99,2,BOS
2574,18446853,False,F,17896060,Sam Hauser,F,30,2,BOS
2575,18446853,False,F,38017715,Josh Minott,F,8,2,BOS
2576,18446853,False,C,17896056,Luka Garza,C,52,2,BOS
2577,18446853,False,G,419,Anfernee Simons,G,4,2,BOS
2578,18446853,False,G,1028028434,Baylor Scheierman,G,55,2,BOS
2579,18446853,True,F,200,Tobias Harris,F,12,9,DET
2580,18446853,True,F,397,Duncan Robinson,F,55,9,DET
2581,18446853,True,C,38017694,Jalen Duren,C,0,9,DET
2582,18446853,True,G,17896075,Cade Cunningham,G-F,2,9,DET
2583,18446853,True,G,56677826,Ausar Thompson,G-F,9,9,DET
2584,18446853,False,F,3547267,Isaiah Stewart,F-C,28,9,DET
2585,18446853,False,F,1028026508,Ronald Holland II,F,5,9,DET
2586,18446853,False,G,666604,Javonte Green,G-F,31,9,DET
2587,18446853,False,G,1057389625,Chaz Lanier,G,20,9,DET
2588,18446853,False,G,1028240128,Daniss Jenkins,,24,9,DET
2589,18446856,True,F,62,Miles Bridges,F,0,4,CHA
2590,18446856,True,C,1057384362,Ryan Kalkbrenner,C,11,4,CHA
2591,18446856,True,G,413,Collin Sexton,G,8,4,CHA
2592,18446856,True,G,3547239,LaMelo Ball,G,1,4,CHA
2593,18446856,True,G,1057263194,Kon Knueppel,G-F,7,4,CHA
2594,18446856,False,F,38017725,Moussa Diabate,F,14,4,CHA
2595,18446856,False,F,1028028379,Tidjane Salaun,F,31,4,CHA
2596,18446856,False,C,371,Mason Plumlee,F-C,22,4,CHA
2597,18446856,False,G,105,Pat Connaughton,G,21,4,CHA
2598,18446856,False,G,17896036,Tre Mann,G,23,4,CHA
2599,18446856,False,G,1057384156,Sion James,G,4,4,CHA
2600,18446856,False,G,1057278805,Liam McNeeley,F,33,4,CHA
2601,18446856,True,F,315,Khris Middleton,F,22,30,WAS
2602,18446856,True,F,1028026060,KyShawn George,F,18,30,WAS
2603,18446856,True,C,1028028405,Alexandre Sarr,C,20,30,WAS
2604,18446856,True,G,303,CJ McCollum,G,3,30,WAS
2605,18446856,True,G,1028025235,Carlton Carrington,G,7,30,WAS
2606,18446856,False,F,3547302,Anthony Gill,F,16,30,WAS
2607,18446856,False,F,24,Marvin Bagley III,F,35,30,WAS
2608,18446856,False,F,17896045,Corey Kispert,F,24,30,WAS
2609,18446856,False,F,17896039,Justin Champagnie,F,9,30,WAS
2610,18446856,False,F,1016384149,Tristan Vukcevic,F,00,30,WAS
2611,18446856,False,F,56677831,Cam Whitmore,F,1,30,WAS
2612,18446856,False,G,17896029,Sharife Cooper,G,13,30,WAS
2613,18446856,False,G,1057279594,Will Riley,F,27,30,WAS
2614,18446856,False,G,1028026717,AJ Johnson,G,4,30,WAS
2615,18446856,False,G,1057262985,Tre Johnson,G,12,30,WAS
2616,18446858,True,F,227,Brandon Ingram,F,3,28,TOR
2617,18446858,True,F,666423,RJ Barrett,F-G,9,28,TOR
2618,18446858,True,F,17896055,Scottie Barnes,G-F,4,28,TOR
2619,18446858,True,C,373,Jakob Poeltl,C,19,28,TOR
2620,18446858,True,G,3547269,Immanuel Quickley,G,5,28,TOR
2621,18446858,False,F,17896059,Sandro Mamukelashvili,F,54,28,TOR
2622,18446858,False,F,1028243201,Jamison Battle,F,77,28,TOR
2623,18446858,False,F,1057268940,Collin Murray-Boyles,F,12,28,TOR
2624,18446858,False,F,1028037494,Jonathan Mogbo,F,2,28,TOR
2625,18446858,False,G,38017620,Ochai Agbaji,G,30,28,TOR
2626,18446858,False,G,1028038426,Jamal Shead,G,23,28,TOR
2627,18446858,False,G,56677828,Gradey Dick,G,1,28,TOR
2628,18446858,True,F,117,Anthony Davis,F-C,3,7,DAL
2629,18446858,True,F,666950,P.J. Washington,F,25,7,DAL
2630,18446858,True,F,1057262088,Cooper Flagg,F,32,7,DAL
2631,18446858,True,C,56677840,Dereck Lively II,C,2,7,DAL
2632,18446858,True,G,443,Klay Thompson,G,31,7,DAL
2633,18446858,False,F,379,Dwight Powell,F-C,7,7,DAL
2634,18446858,False,F,666747,Caleb Martin,F,16,7,DAL
2635,18446858,False,F,3547293,Naji Marshall,F,13,7,DAL
2636,18446858,False,G,405,D'Angelo Russell,G,5,7,DAL
2637,18446858,False,G,38017697,Max Christie,G,00,7,DAL
2638,18446858,False,G,1057847894,Ryan Nembhard,G,9,7,DAL
2639,18446858,False,G,1057847026,Miles Kelly,G,14,7,DAL
2640,18446858,False,G,38017679,Jaden Hardy,G,1,7,DAL
2641,18446854,True,F,15,Giannis Antetokounmpo,F,34,17,MIL
2642,18446854,True,C,452,Myles Turner,C-F,3,17,MIL
2643,18446854,True,G,3089,Gary Trent Jr.,,5,17,MIL
2644,18446854,True,G,38017733,A.J. Green,G,20,17,MIL
2645,18446854,True,G,38017712,Ryan Rollins,G,13,17,MIL
2646,18446854,False,F,383,Taurean Prince,F,12,17,MIL
2647,18446854,False,F,377,Bobby Portis,F,9,17,MIL
2648,18446854,False,C,17896063,Jericho Sims,F,00,17,MIL
2649,18446854,False,G,666511,Amir Coffey,G,17,17,MIL
2650,18446854,False,G,56677852,Andre Jackson Jr.,G,44,17,MIL
2651,18446854,False,G,1057848654,Mark Sears,G,19,17,MIL
2652,18446854,True,F,666656,De'Andre Hunter,F,12,6,CLE
2653,18446854,True,C,9,Jarrett Allen,C,31,6,CLE
2654,18446854,True,C,17896076,Evan Mobley,F-C,4,6,CLE
2655,18446854,True,G,322,Donovan Mitchell,G,45,6,CLE
2656,18446854,True,G,3547299,Sam Merrill,G,5,6,CLE
2657,18446854,False,F,340,Larry Nance Jr.,F,22,6,CLE
2658,18446854,False,F,666940,Dean Wade,F,32,6,CLE
2659,18446854,False,G,27,Lonzo Ball,G,2,6,CLE
2660,18446854,False,G,1028028993,Jaylon Tyson,G-F,20,6,CLE
2661,18446854,False,G,56677872,Craig Porter,G,9,6,CLE
2662,18446859,True,F,56677850,Toumani Camara,F,33,25,POR
2663,18446859,True,F,3547242,Deni Avdija,F,8,25,POR
2664,18446859,True,C,1028025344,Donovan Clingan,C,23,25,POR
2665,18446859,True,G,214,Jrue Holiday,G,5,25,POR
2666,18446859,True,G,38017690,Shaedon Sharpe,G,17,25,POR
2667,18446859,False,F,182,Jerami Grant,F,9,25,POR
2668,18446859,False,F,56677791,Kris Murray,F,24,25,POR
2669,18446859,False,C,1057275769,Hansen Yang,C,16,25,POR
2670,18446859,False,G,666923,Matisse Thybulle,G-F,4,25,POR
2671,18446859,False,G,38017693,Blake Wesley,G,1,25,POR
2672,18446859,True,F,274,Kawhi Leonard,F,2,13,LAC
2673,18446859,True,F,247,Derrick Jones Jr.,F-G,5,13,LAC
2674,18446859,True,C,493,Ivica Zubac,C,40,13,LAC
2675,18446859,True,G,192,James Harden,G,1,13,LAC
2676,18446859,True,G,53,Bogdan Bogdanovic,G,10,13,LAC
2677,18446859,False,F,33,Nicolas Batum,F-G,33,13,LAC
2678,18446859,False,F,101,John Collins,F-C,20,13,LAC
2679,18446859,False,C,283,Brook Lopez,C,11,13,LAC
2680,18446859,False,G,367,Chris Paul,G,3,13,LAC
2681,18446859,False,G,139,Kris Dunn,G,8,13,LAC
2682,18446855,True,F,18,OG Anunoby,F,8,20,NYK
2683,18446855,True,C,447,Karl-Anthony Towns,C,32,20,NYK
2684,18446855,True,C,1028046422,Ariel Hukporti,C,55,20,NYK
2685,18446855,True,G,61,Mikal Bridges,F,25,20,NYK
2686,18446855,True,G,73,Jalen Brunson,G,11,20,NYK
2687,18446855,False,F,488,Guerschon Yabusele,F,28,20,NYK
2688,18446855,False,G,100,Jordan Clarkson,G,00,20,NYK
2689,18446855,False,G,202,Josh Hart,G,3,20,NYK
2690,18446855,False,G,414,Landry Shamet,G,44,20,NYK
2691,18446855,False,G,1028036898,Tyler Kolek,G,13,20,NYK
2692,18446855,True,F,475,Andrew Wiggins,F-G,22,16,MIA
