prop_id,game_id,player_id,vendor,prop_type,line_value,market_type,over_odds,under_odds,milestone_odds,updated_at
1817219,18447061,4,betrivers,points,20,milestone,,,-129.0,2025-11-23T20:06:23.444Z
1817220,18447061,3547254,betrivers,points,30,milestone,,,-136.0,2025-11-23T20:06:23.444Z
1817221,18447061,380,betrivers,points,32,milestone,,,-165.0,2025-11-23T20:06:23.444Z
1817222,18447061,380,betrivers,points,33,milestone,,,105.0,2025-11-23T20:06:23.444Z
1817223,18447061,17895858,betrivers,points,17,milestone,,,107.0,2025-11-23T20:06:23.444Z
1817224,18447061,17895858,betrivers,points,16,milestone,,,104.0,2025-11-23T20:06:23.444Z
1817225,18447061,1028029127,betrivers,points,22,milestone,,,102.0,2025-11-23T20:06:23.444Z
1817226,18447061,172,betrivers,points,13,milestone,,,-132.0,2025-11-23T20:06:23.444Z
1817227,18447061,4,betrivers,points,19,milestone,,,-186.0,2025-11-23T20:06:23.444Z
1817228,18447061,1028036986,betrivers,points,5,milestone,,,118.0,2025-11-23T20:06:23.444Z
1817229,18447061,1028029127,betrivers,points,21,milestone,,,-117.0,2025-11-23T20:06:23.444Z
1861124,18447061,17553994,draftkings,rebounds,9.5,over_under,800.0,-1600.0,,2025-11-23T20:20:01.960Z
1861125,18447061,1028036986,draftkings,rebounds,5.5,over_under,500.0,-810.0,,2025-11-23T20:20:01.960Z
154921534,18447113,666400,rebet,points,23.5,over_under,-105.0,-133.0,,2025-12-01T00:57:46.238Z
154921535,18447113,3547254,rebet,points,25.5,over_under,-125.0,-111.0,,2025-12-01T00:57:46.238Z
154921536,18447113,17896040,rebet,points,24.5,over_under,-143.0,100.0,,2025-12-01T00:57:46.238Z
155458072,18447113,17896040,draftkings,points,41.5,over_under,340.0,-500.0,,2025-12-01T02:14:48.113Z
155458073,18447113,17896040,draftkings,rebounds,14.5,over_under,850.0,-1750.0,,2025-12-01T02:14:48.113Z
197412042,18447127,3547254,rebet,points,27.5,over_under,-125.0,-118.0,,2025-12-03T01:26:46.853Z
197412043,18447127,56677831,rebet,points,7.5,over_under,-125.0,-118.0,,2025-12-03T01:26:46.853Z
197412044,18447127,1028027372,rebet,points,17.5,over_under,-111.0,-133.0,,2025-12-03T01:26:46.853Z
197412045,18447127,1028025235,rebet,points,5.5,over_under,-133.0,-105.0,,2025-12-03T01:26:46.853Z
197412046,18447127,1028026060,rebet,points,15.5,over_under,-111.0,-133.0,,2025-12-03T01:26:46.853Z
197412047,18447127,1028214238,rebet,points,13.5,over_under,-154.0,105.0,,2025-12-03T01:26:46.853Z
197412048,18447127,1057261935,rebet,points,7.5,over_under,100.0,-143.0,,2025-12-03T01:26:46.853Z
197412049,18447127,303,rebet,points,11.5,over_under,-133.0,-105.0,,2025-12-03T01:26:46.853Z
197412050,18447127,3547254,rebet,assists,7.5,over_under,110.0,-154.0,,2025-12-03T01:26:46.853Z
197412051,18447127,1028027372,rebet,assists,5.5,over_under,155.0,-222.0,,2025-12-03T01:26:46.853Z
197412052,18447127,1028025235,rebet,assists,5.5,over_under,145.0,-213.0,,2025-12-03T01:26:46.853Z
197412053,18447127,1028026060,rebet,assists,4.5,over_under,110.0,-154.0,,2025-12-03T01:26:46.853Z
197412054,18447127,303,rebet,assists,5.5,over_under,170.0,-250.0,,2025-12-03T01:26:46.853Z
197412055,18447127,1028026060,rebet,rebounds,8.5,over_under,-105.0,-133.0,,2025-12-03T01:26:46.853Z
197412056,18447127,1028214238,rebet,rebounds,1.5,over_under,-143.0,100.0,,2025-12-03T01:26:46.853Z
197412057,18447127,3547254,rebet,threes,3.5,over_under,170.0,-250.0,,2025-12-03T01:26:46.853Z
197412058,18447127,1028025235,rebet,threes,0.5,over_under,-125.0,-111.0,,2025-12-03T01:26:46.853Z
197412059,18447127,1028026060,rebet,threes,2.5,over_under,-118.0,-125.0,,2025-12-03T01:26:46.853Z
197412060,18447127,1057261935,rebet,threes,0.5,over_under,145.0,-213.0,,2025-12-03T01:26:46.853Z
197412061,18447127,303,rebet,threes,0.5,over_under,-192.0,135.0,,2025-12-03T01:26:46.853Z
197412062,18447127,172,rebet,threes,3.5,over_under,145.0,-213.0,,2025-12-03T01:26:46.853Z
262712488,18447142,56677858,fanduel,points,12.5,over_under,-102.0,-130.0,,2025-12-05T00:18:28.003Z
262712489,18447142,1057395872,fanduel,points,8.5,over_under,-128.0,-104.0,,2025-12-05T00:18:28.003Z
262712490,18447142,17895858,fanduel,points,13.5,over_under,100.0,-132.0,,2025-12-05T00:18:28.003Z
262712491,18447142,17553992,fanduel,points,10.5,over_under,-102.0,-130.0,,2025-12-05T00:18:28.003Z
262712492,18447142,185,fanduel,points,7.5,over_under,-122.0,-108.0,,2025-12-05T00:18:28.003Z
262712493,18447142,219,fanduel,points,8.5,over_under,102.0,-136.0,,2025-12-05T00:18:28.003Z
262712494,18447142,145,fanduel,points,19.5,over_under,-104.0,-128.0,,2025-12-05T00:18:28.003Z
262712495,18447142,1028027372,fanduel,points,12.5,over_under,-102.0,-130.0,,2025-12-05T00:18:28.003Z
262712496,18447142,210,fanduel,points,9.5,over_under,-114.0,-114.0,,2025-12-05T00:18:28.003Z
262712497,18447142,17553979,fanduel,points,14.5,over_under,-125.0,-106.0,,2025-12-05T00:18:28.003Z
262712498,18447142,1057261935,fanduel,points,11.5,over_under,-106.0,-125.0,,2025-12-05T00:18:28.003Z
262712499,18447142,313,fanduel,points,7.5,over_under,102.0,-136.0,,2025-12-05T00:18:28.003Z
262712500,18447142,137,fanduel,points,5.5,over_under,-112.0,-118.0,,2025-12-05T00:18:28.003Z
262712501,18447142,1028047928,fanduel,points,7.5,over_under,-128.0,-104.0,,2025-12-05T00:18:28.003Z
262712502,18447142,1028214238,fanduel,points,6.5,over_under,-110.0,-120.0,,2025-12-05T00:18:28.003Z
262712503,18447142,3547254,fanduel,points,24.5,over_under,-110.0,-120.0,,2025-12-05T00:18:28.003Z
262712504,18447142,3547254,fanduel,points,30,milestone,,,240.0,2025-12-05T00:18:28.003Z
262712505,18447142,145,fanduel,points,30,milestone,,,750.0,2025-12-05T00:18:28.003Z
262712506,18447142,17553979,fanduel,points,30,milestone,,,1700.0,2025-12-05T00:18:28.003Z
262712507,18447142,3547254,fanduel,points,15,milestone,,,-1800.0,2025-12-05T00:18:28.003Z
262712508,18447142,145,fanduel,points,15,milestone,,,-400.0,2025-12-05T00:18:28.003Z
262712509,18447142,17553979,fanduel,points,15,milestone,,,-125.0,2025-12-05T00:18:28.003Z
262712510,18447142,17895858,fanduel,points,15,milestone,,,126.0,2025-12-05T00:18:28.003Z
262712511,18447142,56677858,fanduel,points,15,milestone,,,162.0,2025-12-05T00:18:28.003Z
262712512,18447142,1028027372,fanduel,points,15,milestone,,,164.0,2025-12-05T00:18:28.003Z
262712513,18447142,1057261935,fanduel,points,15,milestone,,,235.0,2025-12-05T00:18:28.003Z
262712514,18447142,17553992,fanduel,points,15,milestone,,,290.0,2025-12-05T00:18:28.003Z
262712515,18447142,210,fanduel,points,15,milestone,,,310.0,2025-12-05T00:18:28.003Z
262712516,18447142,1057395872,fanduel,points,15,milestone,,,520.0,2025-12-05T00:18:28.003Z
262712517,18447142,1028047928,fanduel,points,15,milestone,,,520.0,2025-12-05T00:18:28.003Z
262712518,18447142,185,fanduel,points,15,milestone,,,640.0,2025-12-05T00:18:28.003Z
262712519,18447142,219,fanduel,points,15,milestone,,,680.0,2025-12-05T00:18:28.003Z
262712520,18447142,313,fanduel,points,15,milestone,,,700.0,2025-12-05T00:18:28.003Z
262712521,18447142,1028214238,fanduel,points,15,milestone,,,880.0,2025-12-05T00:18:28.003Z
262712522,18447142,137,fanduel,points,15,milestone,,,1500.0,2025-12-05T00:18:28.003Z
262712523,18447142,3547254,fanduel,points,25,milestone,,,-110.0,2025-12-05T00:18:28.003Z
262712524,18447142,145,fanduel,points,25,milestone,,,280.0,2025-12-05T00:18:28.003Z
262712525,18447142,17553979,fanduel,points,25,milestone,,,680.0,2025-12-05T00:18:28.003Z
262712526,18447142,17895858,fanduel,points,25,milestone,,,1000.0,2025-12-05T00:18:28.003Z
262712527,18447142,56677858,fanduel,points,25,milestone,,,1260.0,2025-12-05T00:18:28.003Z
262712528,18447142,1028027372,fanduel,points,25,milestone,,,1400.0,2025-12-05T00:18:28.003Z
262712529,18447142,17553992,fanduel,points,25,milestone,,,2500.0,2025-12-05T00:18:28.003Z
262712530,18447142,17895858,fanduel,points,5,milestone,,,-4500.0,2025-12-05T00:18:28.003Z
262712531,18447142,17553979,fanduel,points,5,milestone,,,-6000.0,2025-12-05T00:18:28.003Z
262712532,18447142,56677858,fanduel,points,5,milestone,,,-2800.0,2025-12-05T00:18:28.003Z
262712533,18447142,1028027372,fanduel,points,5,milestone,,,-2200.0,2025-12-05T00:18:28.003Z
262712534,18447142,17553992,fanduel,points,5,milestone,,,-970.0,2025-12-05T00:18:28.003Z
262712535,18447142,1057395872,fanduel,points,5,milestone,,,-730.0,2025-12-05T00:18:28.003Z
262712536,18447142,219,fanduel,points,5,milestone,,,-820.0,2025-12-05T00:18:28.003Z
262712537,18447142,210,fanduel,points,5,milestone,,,-650.0,2025-12-05T00:18:28.003Z
262712538,18447142,185,fanduel,points,5,milestone,,,-430.0,2025-12-05T00:18:28.003Z
262712539,18447142,1028047928,fanduel,points,5,milestone,,,-400.0,2025-12-05T00:18:28.003Z
262712540,18447142,313,fanduel,points,5,milestone,,,-290.0,2025-12-05T00:18:28.003Z
262712541,18447142,1028214238,fanduel,points,5,milestone,,,-245.0,2025-12-05T00:18:28.003Z
262712542,18447142,137,fanduel,points,5,milestone,,,-164.0,2025-12-05T00:18:28.003Z
262712543,18447142,3547254,fanduel,points,40,milestone,,,1400.0,2025-12-05T00:18:28.003Z
262712544,18447142,3547254,fanduel,points,35,milestone,,,640.0,2025-12-05T00:18:28.003Z
262712545,18447142,145,fanduel,points,35,milestone,,,1700.0,2025-12-05T00:18:28.003Z
262712546,18447142,3547254,fanduel,points,20,milestone,,,-350.0,2025-12-05T00:18:28.003Z
262712547,18447142,145,fanduel,points,20,milestone,,,-104.0,2025-12-05T00:18:28.003Z
262712548,18447142,17553979,fanduel,points,20,milestone,,,240.0,2025-12-05T00:18:28.003Z
262712549,18447142,17895858,fanduel,points,20,milestone,,,390.0,2025-12-05T00:18:28.003Z
262712550,18447142,1028027372,fanduel,points,20,milestone,,,550.0,2025-12-05T00:18:28.003Z
262712551,18447142,56677858,fanduel,points,20,milestone,,,520.0,2025-12-05T00:18:28.003Z
262712552,18447142,1057261935,fanduel,points,20,milestone,,,880.0,2025-12-05T00:18:28.003Z
262712553,18447142,17553992,fanduel,points,20,milestone,,,880.0,2025-12-05T00:18:28.003Z
262712554,18447142,210,fanduel,points,20,milestone,,,880.0,2025-12-05T00:18:28.003Z
262712555,18447142,1057395872,fanduel,points,20,milestone,,,1500.0,2025-12-05T00:18:28.003Z
262712556,18447142,1028047928,fanduel,points,20,milestone,,,1280.0,2025-12-05T00:18:28.003Z
262712557,18447142,185,fanduel,points,20,milestone,,,2200.0,2025-12-05T00:18:28.003Z
262712558,18447142,145,fanduel,points,10,milestone,,,-4000.0,2025-12-05T00:18:28.003Z
262712559,18447142,17553979,fanduel,points,10,milestone,,,-550.0,2025-12-05T00:18:28.003Z
262712560,18447142,17895858,fanduel,points,10,milestone,,,-340.0,2025-12-05T00:18:28.003Z
262712561,18447142,56677858,fanduel,points,10,milestone,,,-260.0,2025-12-05T00:18:28.003Z
262712562,18447142,1057261935,fanduel,points,10,milestone,,,-230.0,2025-12-05T00:18:28.003Z
262712563,18447142,1028027372,fanduel,points,10,milestone,,,-245.0,2025-12-05T00:18:28.003Z
262712564,18447142,17553992,fanduel,points,10,milestone,,,-132.0,2025-12-05T00:18:28.003Z
262712565,18447142,210,fanduel,points,10,milestone,,,-114.0,2025-12-05T00:18:28.003Z
262712566,18447142,1057395872,fanduel,points,10,milestone,,,116.0,2025-12-05T00:18:28.003Z
262712567,18447142,219,fanduel,points,10,milestone,,,152.0,2025-12-05T00:18:28.003Z
262712568,18447142,185,fanduel,points,10,milestone,,,162.0,2025-12-05T00:18:28.003Z
262712569,18447142,1028047928,fanduel,points,10,milestone,,,154.0,2025-12-05T00:18:28.003Z
262712570,18447142,313,fanduel,points,10,milestone,,,188.0,2025-12-05T00:18:28.003Z
262712571,18447142,1028214238,fanduel,points,10,milestone,,,230.0,2025-12-05T00:18:28.003Z
262712572,18447142,137,fanduel,points,10,milestone,,,370.0,2025-12-05T00:18:28.003Z
262712573,18447142,3547254,fanduel,points,45,milestone,,,5000.0,2025-12-05T00:18:28.003Z
262712574,18447142,210,fanduel,threes,1.5,over_under,-162.0,122.0,,2025-12-05T00:18:28.003Z
262712575,18447142,1057261935,fanduel,threes,1.5,over_under,-220.0,162.0,,2025-12-05T00:18:28.003Z
262712576,18447142,1057395872,fanduel,threes,0.5,over_under,-240.0,174.0,,2025-12-05T00:18:28.003Z
262712577,18447142,1028027372,fanduel,threes,1.5,over_under,-158.0,116.0,,2025-12-05T00:18:28.003Z
262712578,18447142,1028214238,fanduel,threes,1.5,over_under,174.0,-240.0,,2025-12-05T00:18:28.003Z
262712579,18447142,219,fanduel,threes,1.5,over_under,-225.0,164.0,,2025-12-05T00:18:28.003Z
262712580,18447142,17553979,fanduel,threes,1.5,over_under,182.0,-250.0,,2025-12-05T00:18:28.003Z
262712581,18447142,56677858,fanduel,threes,1.5,over_under,-162.0,122.0,,2025-12-05T00:18:28.003Z
262712582,18447142,3547254,fanduel,threes,2.5,over_under,-162.0,122.0,,2025-12-05T00:18:28.003Z
262712583,18447142,17895858,fanduel,threes,1.5,over_under,-166.0,124.0,,2025-12-05T00:18:28.003Z
262712584,18447142,17553992,fanduel,threes,1.5,over_under,-188.0,140.0,,2025-12-05T00:18:28.003Z
262712585,18447142,1028047928,fanduel,threes,1.5,over_under,-108.0,-122.0,,2025-12-05T00:18:28.003Z
262712586,18447142,185,fanduel,threes,1.5,over_under,122.0,-162.0,,2025-12-05T00:18:28.003Z
262712587,18447142,3547254,fanduel,threes,2,milestone,,,-500.0,2025-12-05T00:18:28.003Z
262712588,18447142,219,fanduel,threes,2,milestone,,,-220.0,2025-12-05T00:18:28.003Z
262712589,18447142,1057261935,fanduel,threes,2,milestone,,,-215.0,2025-12-05T00:18:28.003Z
262712590,18447142,17895858,fanduel,threes,2,milestone,,,-162.0,2025-12-05T00:18:28.003Z
262712591,18447142,17553992,fanduel,threes,2,milestone,,,-174.0,2025-12-05T00:18:28.003Z
262712592,18447142,210,fanduel,threes,2,milestone,,,-162.0,2025-12-05T00:18:28.003Z
262712593,18447142,56677858,fanduel,threes,2,milestone,,,-160.0,2025-12-05T00:18:28.003Z
262712594,18447142,1028027372,fanduel,threes,2,milestone,,,-158.0,2025-12-05T00:18:28.003Z
262712595,18447142,1028047928,fanduel,threes,2,milestone,,,-108.0,2025-12-05T00:18:28.003Z
262712596,18447142,185,fanduel,threes,2,milestone,,,122.0,2025-12-05T00:18:28.003Z
262712597,18447142,1057395872,fanduel,threes,2,milestone,,,194.0,2025-12-05T00:18:28.003Z
262712598,18447142,1028214238,fanduel,threes,2,milestone,,,174.0,2025-12-05T00:18:28.003Z
262712599,18447142,17553979,fanduel,threes,2,milestone,,,182.0,2025-12-05T00:18:28.003Z
262712600,18447142,3547254,fanduel,threes,3,milestone,,,-166.0,2025-12-05T00:18:28.003Z
262712601,18447142,17895858,fanduel,threes,3,milestone,,,194.0,2025-12-05T00:18:28.003Z
262712602,18447142,17553992,fanduel,threes,3,milestone,,,168.0,2025-12-05T00:18:28.003Z
262712603,18447142,210,fanduel,threes,3,milestone,,,182.0,2025-12-05T00:18:28.003Z
262712604,18447142,56677858,fanduel,threes,3,milestone,,,188.0,2025-12-05T00:18:28.003Z
262712605,18447142,219,fanduel,threes,3,milestone,,,200.0,2025-12-05T00:18:28.003Z
262712606,18447142,1057261935,fanduel,threes,3,milestone,,,230.0,2025-12-05T00:18:28.003Z
262712607,18447142,1028027372,fanduel,threes,3,milestone,,,210.0,2025-12-05T00:18:28.003Z
262712608,18447142,1028047928,fanduel,threes,3,milestone,,,280.0,2025-12-05T00:18:28.003Z
262712609,18447142,185,fanduel,threes,3,milestone,,,360.0,2025-12-05T00:18:28.003Z
262712610,18447142,1028214238,fanduel,threes,3,milestone,,,520.0,2025-12-05T00:18:28.003Z
262712611,18447142,1057395872,fanduel,threes,3,milestone,,,580.0,2025-12-05T00:18:28.003Z
262712612,18447142,17553979,fanduel,threes,3,milestone,,,580.0,2025-12-05T00:18:28.003Z
262712613,18447142,3547254,fanduel,threes,5,milestone,,,380.0,2025-12-05T00:18:28.003Z
262712614,18447142,17553992,fanduel,threes,5,milestone,,,900.0,2025-12-05T00:18:28.003Z
262712615,18447142,210,fanduel,threes,5,milestone,,,950.0,2025-12-05T00:18:28.003Z
262712616,18447142,17895858,fanduel,threes,5,milestone,,,1100.0,2025-12-05T00:18:28.003Z
262712617,18447142,56677858,fanduel,threes,5,milestone,,,1100.0,2025-12-05T00:18:28.003Z
262712618,18447142,1028027372,fanduel,threes,5,milestone,,,1300.0,2025-12-05T00:18:28.003Z
262712619,18447142,219,fanduel,threes,5,milestone,,,1700.0,2025-12-05T00:18:28.003Z
262712620,18447142,1028047928,fanduel,threes,5,milestone,,,1600.0,2025-12-05T00:18:28.003Z
262712621,18447142,1057261935,fanduel,threes,5,milestone,,,2500.0,2025-12-05T00:18:28.003Z
262712622,18447142,17895858,fanduel,threes,1,milestone,,,-850.0,2025-12-05T00:18:28.003Z
262712623,18447142,17553992,fanduel,threes,1,milestone,,,-1000.0,2025-12-05T00:18:28.003Z
262712624,18447142,56677858,fanduel,threes,1,milestone,,,-800.0,2025-12-05T00:18:28.003Z
262712625,18447142,210,fanduel,threes,1,milestone,,,-750.0,2025-12-05T00:18:28.003Z
262712626,18447142,1028027372,fanduel,threes,1,milestone,,,-750.0,2025-12-05T00:18:28.003Z
262712627,18447142,185,fanduel,threes,1,milestone,,,-400.0,2025-12-05T00:18:28.003Z
262712628,18447142,1028047928,fanduel,threes,1,milestone,,,-470.0,2025-12-05T00:18:28.003Z
262712629,18447142,1057395872,fanduel,threes,1,milestone,,,-245.0,2025-12-05T00:18:28.003Z
262712630,18447142,1028214238,fanduel,threes,1,milestone,,,-270.0,2025-12-05T00:18:28.003Z
262712631,18447142,17553979,fanduel,threes,1,milestone,,,-250.0,2025-12-05T00:18:28.003Z
262712632,18447142,3547254,fanduel,threes,7,milestone,,,1400.0,2025-12-05T00:18:28.003Z
262712633,18447142,3547254,fanduel,threes,4,milestone,,,162.0,2025-12-05T00:18:28.003Z
262712634,18447142,17553992,fanduel,threes,4,milestone,,,410.0,2025-12-05T00:18:28.003Z
262712635,18447142,17895858,fanduel,threes,4,milestone,,,490.0,2025-12-05T00:18:28.003Z
262712636,18447142,210,fanduel,threes,4,milestone,,,430.0,2025-12-05T00:18:28.003Z
262712637,18447142,56677858,fanduel,threes,4,milestone,,,490.0,2025-12-05T00:18:28.003Z
262712638,18447142,1028027372,fanduel,threes,4,milestone,,,520.0,2025-12-05T00:18:28.003Z
262712639,18447142,219,fanduel,threes,4,milestone,,,630.0,2025-12-05T00:18:28.003Z
262712640,18447142,1057261935,fanduel,threes,4,milestone,,,750.0,2025-12-05T00:18:28.003Z
262712641,18447142,1028047928,fanduel,threes,4,milestone,,,640.0,2025-12-05T00:18:28.003Z
262712642,18447142,185,fanduel,threes,4,milestone,,,920.0,2025-12-05T00:18:28.003Z
262712643,18447142,1028214238,fanduel,threes,4,milestone,,,1260.0,2025-12-05T00:18:28.003Z
262712644,18447142,1057395872,fanduel,threes,4,milestone,,,1280.0,2025-12-05T00:18:28.003Z
262712645,18447142,17553979,fanduel,threes,4,milestone,,,1280.0,2025-12-05T00:18:28.003Z
262712646,18447142,3547254,fanduel,threes,8,milestone,,,3500.0,2025-12-05T00:18:28.003Z
262712647,18447142,17553992,fanduel,threes,6,milestone,,,2000.0,2025-12-05T00:18:28.003Z
262712648,18447142,56677858,fanduel,threes,6,milestone,,,2200.0,2025-12-05T00:18:28.003Z
262712649,18447142,210,fanduel,threes,6,milestone,,,1700.0,2025-12-05T00:18:28.003Z
262712650,18447142,3547254,fanduel,threes,6,milestone,,,750.0,2025-12-05T00:18:28.003Z
262712651,18447142,1028027372,fanduel,threes,6,milestone,,,2500.0,2025-12-05T00:18:28.003Z
262712652,18447142,17895858,fanduel,threes,6,milestone,,,2200.0,2025-12-05T00:18:28.003Z
262712653,18447142,145,fanduel,rebounds,6.5,over_under,108.0,-144.0,,2025-12-05T00:18:28.003Z
262712654,18447142,3547254,fanduel,rebounds,4.5,over_under,-104.0,-128.0,,2025-12-05T00:18:28.003Z
262712655,18447142,17895858,fanduel,rebounds,4.5,over_under,-108.0,-122.0,,2025-12-05T00:18:28.003Z
262712656,18447142,185,fanduel,rebounds,7.5,over_under,108.0,-144.0,,2025-12-05T00:18:28.003Z
262712657,18447142,17553992,fanduel,rebounds,3.5,over_under,-132.0,100.0,,2025-12-05T00:18:28.003Z
262712658,18447142,1057395872,fanduel,rebounds,2.5,over_under,108.0,-144.0,,2025-12-05T00:18:28.003Z
262712659,18447142,1057261935,fanduel,rebounds,4.5,over_under,104.0,-138.0,,2025-12-05T00:18:28.003Z
262712660,18447142,137,fanduel,rebounds,7.5,over_under,-140.0,106.0,,2025-12-05T00:18:28.003Z
262712661,18447142,1028047928,fanduel,rebounds,3.5,over_under,-146.0,110.0,,2025-12-05T00:18:28.003Z
262712662,18447142,219,fanduel,rebounds,4.5,over_under,-102.0,-130.0,,2025-12-05T00:18:28.003Z
262712663,18447142,17553979,fanduel,rebounds,4.5,over_under,-146.0,110.0,,2025-12-05T00:18:28.003Z
262712664,18447142,56677858,fanduel,rebounds,6.5,over_under,116.0,-154.0,,2025-12-05T00:18:28.003Z
262712665,18447142,137,fanduel,rebounds,6,milestone,,,-420.0,2025-12-05T00:18:28.003Z
262712666,18447142,185,fanduel,rebounds,6,milestone,,,-420.0,2025-12-05T00:18:28.003Z
262712667,18447142,56677858,fanduel,rebounds,6,milestone,,,-200.0,2025-12-05T00:18:28.003Z
262712668,18447142,145,fanduel,rebounds,6,milestone,,,-178.0,2025-12-05T00:18:28.003Z
262712669,18447142,17553979,fanduel,rebounds,6,milestone,,,134.0,2025-12-05T00:18:28.003Z
262712670,18447142,219,fanduel,rebounds,6,milestone,,,198.0,2025-12-05T00:18:28.003Z
262712671,18447142,17895858,fanduel,rebounds,6,milestone,,,198.0,2025-12-05T00:18:28.003Z
262712672,18447142,3547254,fanduel,rebounds,6,milestone,,,220.0,2025-12-05T00:18:28.003Z
262712673,18447142,1057261935,fanduel,rebounds,6,milestone,,,225.0,2025-12-05T00:18:28.003Z
262712674,18447142,1028047928,fanduel,rebounds,6,milestone,,,240.0,2025-12-05T00:18:28.003Z
262712675,18447142,17553992,fanduel,rebounds,6,milestone,,,400.0,2025-12-05T00:18:28.003Z
262712676,18447142,1028027372,fanduel,rebounds,6,milestone,,,850.0,2025-12-05T00:18:28.003Z
262712677,18447142,1057395872,fanduel,rebounds,6,milestone,,,920.0,2025-12-05T00:18:28.003Z
262712678,18447142,210,fanduel,rebounds,6,milestone,,,800.0,2025-12-05T00:18:28.003Z
262712679,18447142,137,fanduel,rebounds,10,milestone,,,158.0,2025-12-05T00:18:28.003Z
262712680,18447142,185,fanduel,rebounds,10,milestone,,,290.0,2025-12-05T00:18:28.003Z
262712681,18447142,145,fanduel,rebounds,10,milestone,,,450.0,2025-12-05T00:18:28.003Z
262712682,18447142,56677858,fanduel,rebounds,10,milestone,,,640.0,2025-12-05T00:18:28.003Z
262712683,18447142,17553979,fanduel,rebounds,10,milestone,,,920.0,2025-12-05T00:18:28.003Z
262712684,18447142,219,fanduel,rebounds,10,milestone,,,1280.0,2025-12-05T00:18:28.003Z
262712685,18447142,1028047928,fanduel,rebounds,10,milestone,,,1400.0,2025-12-05T00:18:28.003Z
262712686,18447142,1057261935,fanduel,rebounds,10,milestone,,,2200.0,2025-12-05T00:18:28.003Z
262712687,18447142,17895858,fanduel,rebounds,10,milestone,,,2000.0,2025-12-05T00:18:28.003Z
262712688,18447142,56677858,fanduel,rebounds,4,milestone,,,-2000.0,2025-12-05T00:18:28.003Z
262712689,18447142,137,fanduel,rebounds,4,milestone,,,-2500.0,2025-12-05T00:18:28.003Z
262712690,18447142,145,fanduel,rebounds,4,milestone,,,-1000.0,2025-12-05T00:18:28.003Z
262712691,18447142,17895858,fanduel,rebounds,4,milestone,,,-280.0,2025-12-05T00:18:28.003Z
262712692,18447142,3547254,fanduel,rebounds,4,milestone,,,-270.0,2025-12-05T00:18:28.003Z
262712693,18447142,219,fanduel,rebounds,4,milestone,,,-230.0,2025-12-05T00:18:28.003Z
262712694,18447142,1057261935,fanduel,rebounds,4,milestone,,,-245.0,2025-12-05T00:18:28.003Z
262712695,18447142,17553979,fanduel,rebounds,4,milestone,,,-320.0,2025-12-05T00:18:28.003Z
262712696,18447142,1028047928,fanduel,rebounds,4,milestone,,,-146.0,2025-12-05T00:18:28.003Z
262712697,18447142,17553992,fanduel,rebounds,4,milestone,,,-132.0,2025-12-05T00:18:28.003Z
262712698,18447142,1028027372,fanduel,rebounds,4,milestone,,,188.0,2025-12-05T00:18:28.003Z
262712699,18447142,210,fanduel,rebounds,4,milestone,,,200.0,2025-12-05T00:18:28.003Z
262712700,18447142,1057395872,fanduel,rebounds,4,milestone,,,250.0,2025-12-05T00:18:28.003Z
262712701,18447142,1028214238,fanduel,rebounds,4,milestone,,,280.0,2025-12-05T00:18:28.003Z
262712702,18447142,137,fanduel,rebounds,12,milestone,,,370.0,2025-12-05T00:18:28.003Z
262712703,18447142,185,fanduel,rebounds,12,milestone,,,800.0,2025-12-05T00:18:28.003Z
262712704,18447142,145,fanduel,rebounds,12,milestone,,,1200.0,2025-12-05T00:18:28.003Z
262712705,18447142,56677858,fanduel,rebounds,12,milestone,,,1700.0,2025-12-05T00:18:28.003Z
262712706,18447142,137,fanduel,rebounds,14,milestone,,,800.0,2025-12-05T00:18:28.003Z
262712707,18447142,185,fanduel,rebounds,14,milestone,,,2000.0,2025-12-05T00:18:28.003Z
262712708,18447142,145,fanduel,rebounds,14,milestone,,,2800.0,2025-12-05T00:18:28.003Z
262712709,18447142,137,fanduel,rebounds,8,milestone,,,-140.0,2025-12-05T00:18:28.003Z
262712710,18447142,185,fanduel,rebounds,8,milestone,,,108.0,2025-12-05T00:18:28.003Z
262712711,18447142,145,fanduel,rebounds,8,milestone,,,194.0,2025-12-05T00:18:28.003Z
262712712,18447142,56677858,fanduel,rebounds,8,milestone,,,230.0,2025-12-05T00:18:28.003Z
262712713,18447142,17553979,fanduel,rebounds,8,milestone,,,430.0,2025-12-05T00:18:28.003Z
262712714,18447142,219,fanduel,rebounds,8,milestone,,,630.0,2025-12-05T00:18:28.003Z
262712715,18447142,17895858,fanduel,rebounds,8,milestone,,,750.0,2025-12-05T00:18:28.003Z
262712716,18447142,1028047928,fanduel,rebounds,8,milestone,,,700.0,2025-12-05T00:18:28.003Z
262712717,18447142,1057261935,fanduel,rebounds,8,milestone,,,850.0,2025-12-05T00:18:28.003Z
262712718,18447142,3547254,fanduel,rebounds,8,milestone,,,880.0,2025-12-05T00:18:28.003Z
262712719,18447142,17553992,fanduel,rebounds,8,milestone,,,1400.0,2025-12-05T00:18:28.003Z
262712720,18447142,137,fanduel,rebounds,16,milestone,,,1500.0,2025-12-05T00:18:28.003Z
262712721,18447142,185,fanduel,assists,4.5,over_under,-125.0,-106.0,,2025-12-05T00:18:28.003Z
262712722,18447142,56677858,fanduel,assists,3.5,over_under,-106.0,-125.0,,2025-12-05T00:18:28.003Z
