stat_id,game_id,game_date,player_id,player_name,team_id,team_abbr,period,pie,pace,pace_per_40,possessions,offensive_rating,defensive_rating,net_rating,usage_percentage,true_shooting_percentage,effective_field_goal_percentage,assist_percentage,assist_ratio,assist_to_turnover,turnover_ratio,offensive_rebound_percentage,defensive_rebound_percentage,rebound_percentage,blocks_against,fouls_drawn,points_fast_break,points_off_turnovers,points_paint,points_second_chance,pct_assisted_fgm,pct_unassisted_fgm,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_3pt,pct_pts_paint,pct_pts_fast_break,box_outs,charges_drawn,contested_shots,deflections,loose_balls_recovered_total,screen_assists,screen_assist_points,matchup_minutes,matchup_fg_pct,matchup_player_points,defended_at_rim_fg_pct,speed,distance,touches,passes,contested_fg_pct,uncontested_fg_pct,pct_fga,pct_points,pct_rebounds_total
2406,18446892,2025-10-31,1057382509,Johni Broome,23,PHI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,18446892,2025-10-31,178,Eric Gordon,23,PHI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,18446892,2025-10-31,286,Kyle Lowry,23,PHI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,18446998,2025-11-14,360,Kelly Oubre Jr.,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.6,0.4,0.667,0.0,0.667,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6:02,0.75,8.0,0.5,4.62,1.06,27.0,20.0,0.333,0.0,0.2,0.107,0.071
4641,18446998,2025-11-14,17896058,Trendon Watford,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.8,0.2,0.8,0.0,0.8,0.4,0.0,0.0,7.0,0.0,1.0,1.0,3.0,6:11,0.417,12.0,1.0,4.2,0.99,29.0,21.0,1.0,0.25,0.217,0.156,0.1
4642,18446998,2025-11-14,137,Andre Drummond,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.4,0.667,0.333,0.5,0.5,0.5,0.0,1.0,0.0,8.0,2.0,2.0,3.0,8.0,15:09,0.267,13.0,0.143,4.01,2.29,28.0,19.0,0.75,1.0,0.092,0.145,0.379
4643,18446998,2025-11-14,3547254,Tyrese Maxey,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.769,0.645,0.355,0.71,0.194,0.516,0.129,0.0,0.0,0.0,5.0,2.0,0.0,0.0,16:23,0.75,14.0,1.0,4.32,2.72,93.0,53.0,0.444,0.409,0.408,0.369,0.184
4644,18446998,2025-11-14,1057261935,VJ Edgecombe,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.333,0.467,0.533,0.222,0.667,0.222,0.389,1.0,0.0,3.0,2.0,1.0,0.0,0.0,15:47,0.5,17.0,0.6,4.46,2.63,79.0,60.0,0.286,0.5,0.203,0.212,0.184
4645,18446998,2025-11-14,1028034846,Adem Bona,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,2.0,4.0,3:45,0.5,8.0,0.667,4.62,0.68,12.0,10.0,0.0,1.0,0.1,0.1,0.385
4646,18446998,2025-11-14,38017711,Jabari Walker,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3:54,0.429,6.0,0.6,4.46,0.73,16.0,13.0,0.0,0.0,0.056,0.118,0.4
4647,18446998,2025-11-14,17895858,Quentin Grimes,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.667,0.5,0.5,0.444,0.333,0.444,0.222,0.0,0.0,3.0,1.0,1.0,1.0,2.0,13:24,0.167,5.0,1.0,4.36,2.29,57.0,41.0,0.25,0.333,0.169,0.125,0.032
4648,18446998,2025-11-14,38017730,Dominick Barlow,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.25,0.625,0.375,0.4,0.6,0.4,0.2,0.0,0.0,13.0,0.0,0.0,2.0,5.0,12:05,0.316,17.0,0.429,4.27,1.95,37.0,24.0,0.5,0.5,0.138,0.152,0.267
4649,18446998,2025-11-14,1028214238,Justin Edwards,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.25,0.143,0.857,0.154,0.692,0.154,0.231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7:06,0.5,8.0,0.0,4.55,1.25,30.0,21.0,0.5,0.6,0.219,0.342,0.059
4650,18446998,2025-11-14,1057382509,Johni Broome,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,18446998,2025-11-14,178,Eric Gordon,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,18446998,2025-11-14,286,Kyle Lowry,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6369,18447080,2025-11-25,1028214238,Justin Edwards,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,4.0,8.0,0.0,0.4,0.6,0.714,0.286,0.615,0.231,0.615,0.154,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7:59,0.545,14.0,0.667,4.62,1.65,39.0,26.0,0.0,0.833,0.189,0.26,0.071
6370,18447080,2025-11-25,38017730,Dominick Barlow,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,0.75,0.25,0.545,0.273,0.545,0.182,2.0,0.0,13.0,1.0,1.0,1.0,2.0,12:35,0.421,21.0,0.286,4.89,2.41,49.0,37.0,0.667,0.4,0.16,0.167,0.231
6371,18447080,2025-11-25,137,Andre Drummond,23,PHI,0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.667,0.333,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,2.0,8:23,0.5,21.0,0.778,4.42,1.57,26.0,18.0,0.0,0.5,0.154,0.071,0.6
6372,18447080,2025-11-25,17895858,Quentin Grimes,23,PHI,0,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.556,0.444,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10:09,0.875,18.0,1.0,4.54,1.96,56.0,38.0,0.0,0.143,0.196,0.143,0.143
6373,18447080,2025-11-25,3547254,Tyrese Maxey,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,4.0,6.0,4.0,12.0,0.0,0.429,0.571,0.667,0.333,0.6,0.15,0.6,0.3,0.0,0.0,1.0,2.0,1.0,0.0,0.0,12:02,0.5,11.0,1.0,4.58,2.32,71.0,48.0,0.667,0.333,0.268,0.274,0.04
6374,18447080,2025-11-25,17896058,Trendon Watford,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,4.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4:16,0.2,5.0,0.5,4.3,0.77,24.0,17.0,1.0,0.0,0.118,0.242,0.125
6375,18447080,2025-11-25,1028027372,Jared McCain,23,PHI,0,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,0.0,8.0,0.0,0.667,0.333,0.615,0.385,0.533,0.4,0.533,0.2,0.0,0.0,0.0,2.0,0.0,1.0,2.0,9:28,0.5,19.0,1.0,4.69,1.91,56.0,42.0,0.0,0.6,0.317,0.278,0.053
6376,18447080,2025-11-25,178,Eric Gordon,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,0.0,0.75,0.25,0.5,0.5,0.4,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9:01,0.5,6.0,0.0,3.7,1.35,28.0,22.0,0.0,1.0,0.098,0.227,0.125
6377,18447080,2025-11-25,38017711,Jabari Walker,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,6.0,4.0,0.75,0.25,0.714,0.286,0.667,0.333,0.667,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,7:59,0.5,11.0,0.667,4.03,1.42,31.0,21.0,0.75,0.333,0.189,0.2,0.294
6378,18447080,2025-11-25,1057382509,Johni Broome,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,2.0,4.0,2.0,0.0,1.0,0.889,0.111,1.0,0.0,1.0,0.5,3.0,0.0,9.0,2.0,0.0,2.0,4.0,7:02,0.583,16.0,0.571,4.29,1.2,39.0,24.0,0.286,0.0,0.29,0.118,0.4
6379,18447080,2025-11-25,1057848561,Hunter Sallis,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4:14,0.429,6.0,1.0,4.69,0.74,18.0,15.0,1.0,0.0,0.133,0.111,0.0
6380,18447080,2025-11-25,286,Kyle Lowry,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7658,18447092,2025-11-28,172,Paul George,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,3.0,4.0,0.0,0.667,0.333,0.5,0.5,0.571,0.429,0.286,0.357,1.0,0.0,5.0,3.0,0.0,0.0,0.0,8:23,0.429,7.0,0.5,4.41,1.4,44.0,32.0,1.0,0.556,0.244,0.275,0.136
7659,18447092,2025-11-28,38017730,Dominick Barlow,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,0.0,8.0,0.0,1.0,0.0,0.857,0.143,0.8,0.0,0.8,0.2,0.0,0.0,10.0,1.0,0.0,1.0,2.0,9:12,0.267,13.0,0.5,4.77,1.88,39.0,28.0,0.8,0.0,0.146,0.154,0.417
7660,18447092,2025-11-28,137,Andre Drummond,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,2.0,4.0,0.5,0.5,0.5,0.5,0.286,0.429,0.286,0.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,4:13,0.444,8.0,0.6,3.89,0.61,10.0,7.0,0.0,1.0,0.095,0.241,0.333
7661,18447092,2025-11-28,17895858,Quentin Grimes,23,PHI,0,,,,,,,,,,,,,,,,,,2.0,3.0,10.0,6.0,16.0,0.0,0.5,0.5,0.7,0.3,0.842,0.0,0.842,0.526,0.0,0.0,2.0,6.0,1.0,0.0,0.0,16:05,0.417,11.0,0.5,4.22,2.83,73.0,43.0,0.556,0.273,0.25,0.186,0.094
7662,18447092,2025-11-28,3547254,Tyrese Maxey,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,3.0,7.0,2.0,8.0,0.0,0.429,0.571,0.5,0.5,0.455,0.273,0.364,0.318,0.0,0.0,7.0,4.0,1.0,0.0,0.0,15:35,0.412,22.0,0.6,4.33,2.87,110.0,87.0,0.5,0.4,0.213,0.229,0.25
7664,18447092,2025-11-28,1028214238,Justin Edwards,23,PHI,0,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.429,0.571,0.0,0.75,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6:22,0.4,4.0,1.0,4.3,1.14,27.0,17.0,0.0,0.2,0.259,0.138,0.0
7666,18447092,2025-11-28,1028027372,Jared McCain,23,PHI,0,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,4.0,6.0,0.0,0.714,0.286,0.375,0.625,0.3,0.6,0.3,0.35,1.0,0.0,2.0,3.0,0.0,0.0,0.0,10:22,0.444,13.0,1.0,4.48,2.08,57.0,37.0,0.333,0.462,0.291,0.26,0.167
7668,18447092,2025-11-28,1028034846,Adem Bona,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,2.0,10.0,4.0,0.833,0.167,0.857,0.143,0.769,0.231,0.769,0.0,1.0,0.0,9.0,3.0,0.0,0.0,0.0,8:18,0.333,6.0,0.667,4.17,1.5,22.0,14.0,0.8,1.0,0.171,0.25,0.286
7670,18447092,2025-11-28,286,Kyle Lowry,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3:59,0.4,4.0,0.0,4.18,0.74,21.0,21.0,0.0,0.0,0.0,0.0,0.0
7672,18447092,2025-11-28,38017711,Jabari Walker,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.5,0.667,0.333,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4:57,0.5,9.0,0.0,4.23,0.81,12.0,9.0,1.0,0.5,0.143,0.138,0.25
7674,18447092,2025-11-28,1057382509,Johni Broome,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2:29,0.667,6.0,1.0,4.49,0.6,7.0,6.0,0.0,0.0,0.0,0.143,0.0
7676,18447092,2025-11-28,178,Eric Gordon,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7678,18447092,2025-11-28,1057848561,Hunter Sallis,23,PHI,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8859,18446826,2025-10-22,360,Kelly Oubre Jr.,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,12:47,0.4,9.0,0.25,4.27,2.28,56.0,43.0,0.0,0.333,0.111,0.135,0.148
8860,18446826,2025-10-22,38017730,Dominick Barlow,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.625,0.375,0.615,0.0,0.615,0.385,0.0,0.0,11.0,0.0,0.0,2.0,4.0,13:25,0.412,22.0,0.667,4.66,2.52,53.0,41.0,0.8,0.0,0.129,0.157,0.276
8861,18446826,2025-10-22,145,Joel Embiid,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.556,0.444,0.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,3.0,7:15,0.462,13.0,0.667,3.79,1.18,56.0,44.0,0.0,0.111,0.257,0.103,0.375
8862,18446826,2025-10-22,1057261935,VJ Edgecombe,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.692,0.308,0.5,0.5,0.471,0.441,0.412,0.118,1.0,0.0,3.0,4.0,2.0,0.0,0.0,15:59,0.25,6.0,0.75,4.38,2.92,109.0,75.0,0.75,0.389,0.338,0.337,0.194
8863,18446826,2025-10-22,3547254,Tyrese Maxey,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.462,0.538,0.625,0.375,0.3,0.525,0.2,0.25,0.0,0.0,5.0,3.0,1.0,0.0,0.0,16:00,0.467,20.0,1.0,4.51,2.96,106.0,75.0,0.455,0.615,0.333,0.396,0.061
8864,18446826,2025-10-22,17895858,Quentin Grimes,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.375,0.625,0.2,0.6,0.2,0.2,0.0,0.0,5.0,1.0,1.0,0.0,0.0,12:07,0.538,18.0,1.0,4.19,2.15,63.0,48.0,0.5,0.333,0.138,0.109,0.185
8865,18446826,2025-10-22,1028034846,Adem Bona,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5:33,0.4,11.0,1.0,4.27,0.97,8.0,7.0,0.0,0.0,0.0,0.0,0.231
8866,18446826,2025-10-22,38017711,Jabari Walker,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.75,0.25,1.0,0.0,0.667,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6:46,1.0,9.0,1.0,3.98,1.23,21.0,17.0,1.0,0.5,0.111,0.12,0.25
8867,18446826,2025-10-22,1028214238,Justin Edwards,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0:04,0.0,0.0,0.0,7.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8868,18446826,2025-10-22,137,Andre Drummond,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1:19,1.0,2.0,1.0,3.36,0.15,2.0,2.0,0.0,0.0,0.0,0.0,0.333
8869,18446826,2025-10-22,1057382509,Johni Broome,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8870,18446826,2025-10-22,178,Eric Gordon,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8871,18446826,2025-10-22,286,Kyle Lowry,23,PHI,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10553,18446849,2025-10-25,360,Kelly Oubre Jr.,23,PHI,0,0.121,107.07,89.23,84.0,119.0,98.8,20.3,0.11,0.839,0.8,0.038,8.3,0.0,0.0,0.0,0.023,0.012,0.0,4.0,4.0,8.0,10.0,3.0,0.571,0.429,0.7,0.3,0.526,0.316,0.526,0.211,2.0,0.0,5.0,6.0,1.0,1.0,3.0,14:13,0.444,14.0,1.0,4.29,2.61,53.0,41.0,0.5,0.833,0.143,0.19,0.028
10554,18446849,2025-10-25,38017730,Dominick Barlow,23,PHI,0,0.034,111.24,92.7,37.0,113.5,97.2,16.3,0.075,0.5,0.5,0.0,0.0,0.0,33.3,0.071,0.15,0.118,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,6:13,0.2,5.0,1.0,4.82,1.18,15.0,11.0,0.0,0.5,0.071,0.048,0.286
10555,18446849,2025-10-25,145,Joel Embiid,23,PHI,0,0.144,103.79,86.5,44.0,138.6,146.5,-7.9,0.354,0.758,0.773,0.286,19.0,1.0,19.0,0.0,0.095,0.056,0.0,5.0,1.0,0.0,6.0,3.0,0.857,0.143,0.455,0.545,0.4,0.45,0.3,0.05,0.0,0.0,6.0,3.0,0.0,4.0,12.0,7:51,0.583,16.0,0.75,3.82,1.23,65.0,46.0,1.0,0.6,0.324,0.328,0.154
10556,18446849,2025-10-25,1057261935,VJ Edgecombe,23,PHI,0,0.09,103.64,86.36,86.0,127.9,118.8,9.1,0.184,0.472,0.433,0.267,30.8,4.0,7.7,0.026,0.116,0.073,0.0,1.0,6.0,0.0,10.0,0.0,1.0,0.0,0.8,0.2,0.667,0.2,0.667,0.4,0.0,0.0,4.0,7.0,2.0,1.0,3.0,15:32,0.688,24.0,1.0,4.34,2.77,90.0,71.0,0.25,0.571,0.211,0.136,0.2
10558,18446849,2025-10-25,3547254,Tyrese Maxey,23,PHI,0,0.121,104.64,87.2,92.0,121.7,121.1,0.6,0.259,0.554,0.45,0.31,24.3,4.5,5.4,0.022,0.106,0.065,2.0,7.0,3.0,3.0,2.0,2.0,0.571,0.429,0.55,0.45,0.214,0.429,0.071,0.107,2.0,0.0,7.0,2.0,0.0,0.0,0.0,16:19,0.4,19.0,0.333,4.42,2.96,95.0,67.0,0.167,0.429,0.267,0.25,0.167
10560,18446849,2025-10-25,17895858,Quentin Grimes,23,PHI,0,0.145,104.67,87.22,67.0,109.0,120.0,-11.0,0.234,0.741,0.679,0.235,18.2,2.0,9.1,0.029,0.057,0.043,1.0,5.0,2.0,5.0,4.0,2.0,0.714,0.286,0.429,0.571,0.167,0.625,0.167,0.083,2.0,0.0,2.0,2.0,1.0,0.0,0.0,12:14,0.25,10.0,1.0,4.5,2.26,81.0,57.0,0.333,0.625,0.255,0.329,0.125
10563,18446849,2025-10-25,1028034846,Adem Bona,23,PHI,0,0.02,102.37,85.31,26.0,65.4,92.0,-26.6,0.074,0.266,0.0,0.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,4:49,0.2,2.0,0.5,4.52,0.86,8.0,7.0,0.0,0.0,0.056,0.059,0.0
10566,18446849,2025-10-25,38017711,Jabari Walker,23,PHI,0,-0.05,92.12,76.77,30.0,113.3,166.7,-53.3,0.152,0.0,0.0,0.0,0.0,0.0,40.0,0.077,0.214,0.148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,5:43,0.667,10.0,0.333,4.22,1.03,21.0,14.0,0.0,0.0,0.13,0.0,0.667
10569,18446849,2025-10-25,1028214238,Justin Edwards,23,PHI,0,0.045,111.51,92.92,29.0,100.0,117.2,-17.2,0.179,0.9,0.9,0.0,0.0,0.0,28.6,0.0,0.111,0.031,0.0,0.0,0.0,3.0,0.0,0.0,0.667,0.333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4:45,0.667,10.0,1.0,4.81,0.98,24.0,17.0,0.0,0.6,0.179,0.31,0.071
10572,18446849,2025-10-25,137,Andre Drummond,23,PHI,0,0.235,107.84,89.86,35.0,134.3,97.2,37.1,0.156,0.478,0.5,0.167,22.2,0.0,0.0,0.286,0.412,0.342,0.0,2.0,0.0,2.0,6.0,4.0,0.333,0.667,0.833,0.167,0.857,0.0,0.857,0.0,5.0,0.0,3.0,3.0,1.0,2.0,4.0,6:05,0.75,10.0,1.0,4.18,1.09,24.0,17.0,0.6,0.0,0.182,0.149,0.684
10575,18446849,2025-10-25,1057382509,Johni Broome,23,PHI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10578,18446849,2025-10-25,178,Eric Gordon,23,PHI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10581,18446849,2025-10-25,286,Kyle Lowry,23,PHI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11781,18446863,2025-10-27,360,Kelly Oubre Jr.,23,PHI,0,0.17,97.17,80.97,81.0,137.0,126.3,10.8,0.182,0.687,0.625,0.138,18.2,0.0,0.0,0.089,0.143,0.115,1.0,4.0,5.0,4.0,8.0,6.0,0.444,0.556,0.625,0.375,0.56,0.24,0.32,0.2,1.0,0.0,5.0,3.0,2.0,0.0,0.0,14:02,0.429,12.0,0.833,4.36,2.78,83.0,64.0,0.667,0.429,0.2,0.225,0.286
11782,18446863,2025-10-27,38017711,Jabari Walker,23,PHI,0,-0.038,97.0,80.84,29.0,144.8,124.1,20.7,0.229,0.25,0.25,0.0,0.0,0.0,0.0,0.125,0.188,0.156,4.0,0.0,0.0,0.0,4.0,2.0,0.5,0.5,0.875,0.125,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,5:33,0.75,9.0,0.667,4.2,0.98,28.0,18.0,0.286,0.0,0.25,0.095,0.385
11783,18446863,2025-10-27,1028034846,Adem Bona,23,PHI,0,0.071,98.4,82.0,51.0,152.9,114.0,38.9,0.082,0.673,0.667,0.043,16.7,0.0,0.0,0.077,0.077,0.077,0.0,4.0,0.0,0.0,4.0,2.0,0.5,0.5,1.0,0.0,0.571,0.0,0.571,0.0,0.0,0.0,8.0,0.0,0.0,2.0,5.0,9:08,0.273,10.0,0.4,4.46,1.81,24.0,19.0,0.667,0.0,0.061,0.09,0.182
11784,18446863,2025-10-27,1057261935,VJ Edgecombe,23,PHI,0,0.135,99.25,82.71,81.0,140.7,124.7,16.0,0.208,0.693,0.647,0.233,25.0,3.5,7.1,0.045,0.053,0.049,1.0,4.0,4.0,4.0,14.0,5.0,0.4,0.6,0.765,0.235,0.615,0.231,0.538,0.154,0.0,0.0,5.0,1.0,1.0,1.0,3.0,13:50,0.588,21.0,0.571,4.51,2.81,96.0,73.0,0.571,0.6,0.21,0.228,0.118
